step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,153.862943,1233.559,152.55090475082397,145.09434938430786,146.31852984428406
1,130.165937,2297.755,136.10112500190735,120.84931874275208,123.83171129226685
2,106.968796,3819.625,111.90598964691162,101.34012746810913,101.28357601165771
3,101.429392,5231.05,104.34400367736816,96.87342596054077,96.4067645072937
4,96.65007,7409.883,97.66133499145508,92.34456419944763,92.17215371131897
5,92.770569,12546.105,97.66133499145508,86.38083171844482,85.68209457397461
6,88.664904,15353.628,94.24035429954529,84.28455638885498,82.31320476531982
7,82.677887,22444.434,88.58653998374939,78.84558606147766,80.83102750778198
8,77.519823,26028.924,80.54308938980103,71.25926566123962,70.62538719177246
9,71.155939,27456.309,77.41762447357178,68.47655057907104,67.87525415420532
10,67.585513,30121.3,72.31645584106445,63.55366802215576,63.75816893577576
11,64.424742,32799.816,72.31645584106445,63.32738995552063,63.22351408004761
12,61.950998,35970.26,67.6968765258789,57.832762241363525,57.882209062576294
13,57.637823,37082.856,67.6968765258789,53.564221143722534,53.540467262268066
14,55.570687,38149.228,66.74819159507751,52.935083866119385,52.790756702423096
15,53.030706,42289.628,62.92003107070923,48.021671533584595,48.011109828948975
16,49.353701,75867.374,59.166675329208374,45.390469551086426,46.00608706474304
