step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,144.419376,1153.171,147.0483992099762,131.90015053749084,134.01260232925415
1,127.170427,2161.121,127.35528516769409,113.8325138092041,119.05587148666382
2,105.632745,3662.368,110.34108829498291,96.19884181022644,96.87653422355652
3,93.388843,6518.751,94.21542453765869,88.68262672424316,88.21480011940002
4,87.640109,7353.795,94.02633929252625,80.75168752670288,81.02173471450806
5,82.399509,10723.765,90.30709409713745,75.82800030708313,75.17943382263184
6,78.788129,12117.271,83.2451024055481,73.32586479187012,72.98397588729858
7,76.614242,18702.048,82.36368465423584,71.32677388191223,70.94963312149048
8,70.384306,24657.633,73.58217239379883,66.2840166091919,67.02971506118774
9,68.366406,27879.131,73.01920223236084,63.676172494888306,64.64277076721191
10,66.145123,31382.972,70.61707949638367,62.64379596710205,62.323936223983765
11,60.958736,37359.939,67.00099110603333,56.49290704727173,56.52794528007507
12,58.63852,49789.43,63.94996738433838,56.848954916000366,56.372039794921875
13,56.504707,57230.486,63.08634305000305,53.404215812683105,53.21942758560181
14,53.544195,63363.815,58.04900860786438,51.72774600982666,51.029794216156006
15,49.39611,91401.758,56.387407541275024,47.11434745788574,47.48532962799072
16,49.39611,-1.0,56.387407541275024,,
