step,time_since_start,runtime0,runtime1,runtime2
0,201,147.9096896648407,115.96914005279541,115.52502584457397
1,1220,104.82930874824524,89.4122724533081,90.13366198539734
2,2215,86.2078185081482,71.8525218963623,71.69609117507935
3,3129,86.2078185081482,71.8525218963623,71.69609117507935
4,33378,86.2078185081482,79.10632252693176,80.25307559967041
5,34371,86.2078185081482,73.83334374427795,72.58364057540894
6,35422,85.50929093360901,72.7048327922821,72.7379195690155
7,36488,85.36012601852417,76.26471424102783,76.35666275024414
8,37391,85.36012601852417,76.66040277481079,76.2873227596283
9,38436,85.23428702354431,71.50252413749695,72.01452231407166
10,39531,85.23428702354431,71.50252413749695,72.01452231407166
11,40446,83.18037223815918,70.68402552604675,75.97016859054565
12,41419,83.18037223815918,70.68402552604675,75.97016859054565
13,42357,82.68258285522461,71.54715943336487,70.35988998413086
14,43347,82.68258285522461,71.54715943336487,70.35988998413086
15,44371,82.68258285522461,69.8812267780304,71.32371425628662
16,45422,82.68258285522461,74.17631936073303,74.23695421218872
17,46381,82.68258285522461,74.17631936073303,74.23695421218872
18,47413,82.68258285522461,74.87863874435425,73.08043932914734
19,48544,82.68258285522461,74.12475419044495,74.36821031570435
20,49650,82.68258285522461,74.12475419044495,74.36821031570435
21,50595,82.68258285522461,74.12475419044495,74.36821031570435
22,51580,82.68258285522461,74.12475419044495,74.36821031570435
23,52564,82.68258285522461,74.12475419044495,74.36821031570435
24,53607,82.68258285522461,74.12475419044495,74.36821031570435
25,54559,82.68258285522461,74.06755518913269,75.35394334793091
26,55539,82.68258285522461,74.06755518913269,75.35394334793091
27,56563,82.68258285522461,74.06755518913269,75.35394334793091
28,57516,82.68258285522461,79.69047737121582,79.68804121017456
29,58633,82.68258285522461,74.78256607055664,73.62975239753723
30,59624,82.68258285522461,79.5302426815033,79.14656138420105
31,60666,82.68258285522461,74.08336043357849,75.22653222084045
32,61824,82.68258285522461,78.56881260871887,79.4504189491272
33,62871,82.68258285522461,78.56881260871887,79.4504189491272
34,63979,82.68258285522461,78.56881260871887,79.4504189491272
35,65101,82.68258285522461,75.87683820724487,78.69710993766785
36,66286,82.68258285522461,75.87683820724487,78.69710993766785
37,67382,82.68258285522461,75.87683820724487,78.69710993766785
38,68313,82.68258285522461,74.8292465209961,77.27211427688599
39,69356,82.68258285522461,77.55807852745056,79.2789659500122
40,70446,82.68258285522461,73.08119034767151,74.67934107780457
41,71589,82.68258285522461,74.87745666503906,74.67796063423157
42,72526,82.68258285522461,74.87745666503906,74.67796063423157
43,73734,82.68258285522461,74.87745666503906,74.67796063423157
44,74650,82.68258285522461,74.87745666503906,74.67796063423157
45,75623,82.68258285522461,74.87745666503906,74.67796063423157
46,76730,82.68258285522461,74.87745666503906,74.67796063423157
47,77678,82.68258285522461,74.87745666503906,74.67796063423157
48,78634,82.68258285522461,74.87745666503906,74.67796063423157
49,79851,82.68258285522461,74.84851622581482,72.59653377532959
50,80799,82.68258285522461,74.84851622581482,72.59653377532959
51,82003,82.68258285522461,74.84851622581482,72.59653377532959
52,82974,82.68258285522461,74.84851622581482,72.59653377532959
53,83964,82.68258285522461,74.84851622581482,72.59653377532959
54,84913,82.68258285522461,74.84851622581482,72.59653377532959
55,86055,82.68258285522461,74.84851622581482,72.59653377532959
56,87018,82.68258285522461,74.84851622581482,72.59653377532959
57,88002,82.68258285522461,74.87745666503906,74.67796063423157
58,88932,82.68258285522461,74.84851622581482,72.59653377532959
59,89912,82.68258285522461,74.84851622581482,72.59653377532959
60,91155,82.68258285522461,74.84851622581482,72.59653377532959
61,92194,82.68258285522461,74.84851622581482,72.59653377532959
62,93194,82.68258285522461,77.43437719345093,77.74644684791565
63,94279,82.68258285522461,79.80176615715027,79.0452835559845
64,95340,82.68258285522461,79.80176615715027,79.0452835559845
65,96316,82.68258285522461,79.80176615715027,79.0452835559845
66,97378,82.68258285522461,79.80176615715027,79.0452835559845
67,98484,82.68258285522461,79.80176615715027,79.0452835559845
68,99570,82.68258285522461,79.80176615715027,79.0452835559845
69,100761,82.68258285522461,79.80176615715027,79.0452835559845
70,101837,82.68258285522461,79.80176615715027,79.0452835559845
71,102871,82.68258285522461,79.80176615715027,79.0452835559845
72,104004,82.68258285522461,79.80176615715027,79.0452835559845
73,105116,82.68258285522461,79.80176615715027,79.0452835559845
74,106247,82.68258285522461,79.80176615715027,79.0452835559845
75,107392,82.68258285522461,79.80176615715027,79.0452835559845
76,108607,82.68258285522461,79.80176615715027,79.0452835559845
77,109745,82.68258285522461,79.80176615715027,79.0452835559845
78,110795,82.68258285522461,79.80176615715027,79.0452835559845
79,111954,82.68258285522461,79.80176615715027,79.0452835559845
80,112854,82.68258285522461,79.80176615715027,79.0452835559845
81,114028,82.68258285522461,79.80176615715027,79.0452835559845
82,115190,82.68258285522461,79.80176615715027,79.0452835559845
83,116336,82.68258285522461,79.80176615715027,79.0452835559845
84,117414,82.68258285522461,79.80176615715027,79.0452835559845
85,118598,82.68258285522461,79.80176615715027,79.0452835559845
86,119827,82.68258285522461,79.80176615715027,79.0452835559845
87,120932,82.68258285522461,79.80176615715027,79.0452835559845
88,122056,82.68258285522461,79.80176615715027,79.0452835559845
89,123219,82.68258285522461,79.80176615715027,79.0452835559845
90,124435,82.68258285522461,79.80176615715027,79.0452835559845
91,125684,82.68258285522461,79.80176615715027,79.0452835559845
92,126857,82.68258285522461,79.80176615715027,79.0452835559845
93,128071,82.68258285522461,79.80176615715027,79.0452835559845
94,129230,82.68258285522461,79.80176615715027,79.0452835559845
95,130457,82.68258285522461,79.80176615715027,79.0452835559845
96,131633,82.68258285522461,79.80176615715027,79.0452835559845
97,132762,82.68258285522461,79.80176615715027,79.0452835559845
98,133952,82.68258285522461,79.80176615715027,79.0452835559845
99,135212,82.68258285522461,79.80176615715027,79.0452835559845
100,136492,82.68258285522461,79.80176615715027,79.0452835559845
101,137792,82.68258285522461,79.80176615715027,79.0452835559845
102,139195,82.68258285522461,79.80176615715027,79.0452835559845
103,140482,82.68258285522461,79.80176615715027,79.0452835559845
104,141387,82.68258285522461,79.80176615715027,79.0452835559845
105,-1703152510,82.68258285522461,82.68258285522461,
