step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,204.172651,479.201,600.0,,
1,198.259149,1021.691,600.0,,
2,186.110328,1453.655,600.0,,
3,185.059184,1829.96,600.0,,
4,183.853688,3039.776,600.0,,
5,172.614365,3526.558,600.0,,
6,137.318187,4231.606,340.643666267395,373.58184266090393,374.3979344367981
7,132.262199,4506.653,227.26313591003418,220.38818383216858,223.6918408870697
8,126.84983,4902.755,227.26313591003418,227.26313591003418,
9,124.60802,7002.137,227.26313591003418,227.26313591003418,
10,122.4436,8683.686,166.37156105041504,159.91423058509827,162.02351474761963
11,116.874023,8930.202,141.54164099693298,133.92647218704224,133.68592596054077
12,116.428444,12557.962,141.54164099693298,141.54164099693298,
13,99.787687,13043.147,141.54164099693298,141.54164099693298,
14,99.177886,13346.433,141.54164099693298,141.54164099693298,
15,96.285767,13547.775,132.07911944389343,126.10941815376282,125.08417248725891
16,94.626372,13743.552,100.20957016944885,93.38651704788208,93.44989275932312
17,94.626372,-1.0,100.20957016944885,,
