step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,122.393058,1087.177,139.2494101524353,116.71232867240906,115.03851842880249
1,111.431095,2069.32,127.64115524291992,104.45976734161377,106.56712126731873
2,98.927693,3523.895,102.4784083366394,91.446937084198,94.59769225120544
3,91.567475,4878.394,97.29314041137695,88.29079079627991,86.48021507263184
4,85.207337,6293.436,88.40818953514099,81.88903403282166,80.99027848243713
5,81.724753,9364.806,84.33166933059692,78.61800026893616,77.53598475456238
6,76.141631,13346.029,75.87999534606934,69.57413721084595,69.04332375526428
7,63.695848,24827.475,71.83205437660217,60.599467039108276,62.27121114730835
8,60.947268,31160.417,66.78088140487671,58.307801961898804,59.22492527961731
9,56.693687,34211.664,62.923081398010254,55.7558913230896,55.58993983268738
10,54.502151,47562.072,59.36739945411682,51.683682680130005,51.38475465774536
11,51.996348,53641.244,57.168851137161255,47.63049125671387,48.82899188995361
12,49.505958,63742.115,54.311315059661865,46.512831687927246,46.84147071838379
13,46.603402,73049.604,52.739325523376465,44.92827391624451,44.62549376487732
14,44.496444,100295.002,49.16206479072571,41.90393543243408,41.3271861076355
15,43.673968,105072.281,49.16206479072571,42.15133023262024,41.52812933921814
16,43.673968,-1.0,49.16206479072571,,
