step,time_since_start,runtime0,runtime1,runtime2
0,187,86.9002754688263,71.37403559684753,71.40737533569336
1,1282,50.82039952278137,38.347025632858276,39.09835696220398
2,2193,46.985838651657104,35.114250898361206,35.77644944190979
3,3102,46.89477467536926,36.71727776527405,37.38905143737793
4,4011,46.227421283721924,34.64279508590698,34.617990016937256
5,4954,45.81428074836731,34.49067974090576,34.54231071472168
6,5955,45.81428074836731,37.49044418334961,37.76811099052429
7,6980,45.81428074836731,37.49044418334961,37.76811099052429
8,7964,45.81428074836731,37.49044418334961,37.76811099052429
9,8967,45.81428074836731,35.83820605278015,36.060431718826294
10,9957,45.81428074836731,37.49044418334961,37.76811099052429
11,11021,45.81428074836731,37.49044418334961,37.76811099052429
12,12041,45.81428074836731,37.49044418334961,37.76811099052429
13,13092,45.81428074836731,37.49044418334961,37.76811099052429
14,14132,45.81428074836731,37.49044418334961,37.76811099052429
15,15239,45.81428074836731,37.49044418334961,37.76811099052429
16,16352,45.81428074836731,37.49044418334961,37.76811099052429
17,17449,45.81428074836731,37.49044418334961,37.76811099052429
18,18583,45.81428074836731,37.49044418334961,37.76811099052429
19,19728,45.81428074836731,34.49067974090576,34.54231071472168
20,20867,45.81428074836731,34.49067974090576,34.54231071472168
21,22031,45.81428074836731,34.49067974090576,34.54231071472168
22,23242,45.81428074836731,34.49067974090576,34.54231071472168
23,24164,45.81428074836731,34.49067974090576,34.54231071472168
24,25076,45.81428074836731,34.49067974090576,34.54231071472168
25,26240,45.81428074836731,34.49067974090576,34.54231071472168
26,27148,45.81428074836731,34.49067974090576,34.54231071472168
27,28069,45.81428074836731,34.49067974090576,34.54231071472168
28,29008,45.81428074836731,34.63544678688049,35.988492250442505
29,29915,45.81428074836731,34.64506483078003,34.36720609664917
30,30829,45.81428074836731,34.64506483078003,34.36720609664917
31,31784,45.81428074836731,34.64506483078003,34.36720609664917
32,32788,45.81428074836731,34.64506483078003,34.36720609664917
33,33754,45.81428074836731,34.64506483078003,34.36720609664917
34,34745,45.81428074836731,34.64506483078003,34.36720609664917
35,35756,45.81428074836731,34.64506483078003,34.36720609664917
36,36760,45.81428074836731,34.64506483078003,34.36720609664917
37,37784,45.81428074836731,34.64506483078003,34.36720609664917
38,38871,45.81428074836731,34.64506483078003,34.36720609664917
39,39962,45.81428074836731,34.64506483078003,34.36720609664917
40,41000,45.81428074836731,34.64506483078003,34.36720609664917
41,42059,45.81428074836731,34.54022789001465,34.585893392562866
42,43177,45.81428074836731,34.54022789001465,34.585893392562866
43,-1704160873,45.81428074836731,33.043227434158325,32.973960161209106
