step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,102.594701,2433.297,101.06399941444397,95.95502877235413,95.86283755302429
1,82.143681,2962.906,84.00039076805115,77.2103066444397,77.24803113937378
2,78.56067,3821.678,81.45218968391418,73.97418761253357,73.92999958992004
3,75.05948,8000.678,76.82135534286499,70.36238288879395,70.21643233299255
4,73.115093,23487.322,76.02750301361084,69.34008026123047,69.047287940979
5,73.115093,-1.0,76.02750301361084,,
