step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,167.925597,831.366,168.33660745620728,155.86899948120117,155.72172927856445
1,149.732665,2999.383,139.31481003761292,134.2501504421234,137.21241092681885
2,135.878907,3942.043,129.4537694454193,127.02148032188416,127.06148838996887
3,126.041317,5018.251,121.68743300437927,118.12776756286621,117.58917117118835
4,114.189683,5505.474,112.32563781738281,107.44740128517151,107.31442928314209
5,103.435245,7778.909,103.3777711391449,98.03391146659851,97.98218059539795
6,98.281575,9461.176,98.9928207397461,92.73226594924927,93.296950340271
7,94.484804,9927.233,95.08105039596558,89.38235998153687,89.07859921455383
8,87.70108,11814.893,85.34879779815674,81.1809241771698,80.98154187202454
9,83.731842,15559.346,83.21064114570618,76.52587246894836,77.85294938087463
10,76.996476,19329.8,83.21064114570618,73.33370590209961,73.53764748573303
11,73.799194,19999.744,75.68136620521545,71.06054401397705,70.83397507667542
12,69.983566,20515.189,69.281822681427,66.64032435417175,66.4192590713501
13,61.835673,20796.416,61.99999928474426,56.510775327682495,57.49417519569397
14,58.085223,28085.643,60.68839240074158,55.9672372341156,55.91076469421387
15,54.049716,28777.252,54.52513551712036,51.01165771484375,51.312575340270996
16,49.649932,44351.954,51.24371552467346,45.601176500320435,45.755046129226685
17,46.993606,60957.696,49.445382833480835,45.03569793701172,45.070876598358154
18,42.103691,71485.43,45.92612385749817,41.058735370635986,42.592779874801636
19,40.009746,105335.876,42.000903606414795,36.838690519332886,38.31279182434082
20,40.009746,-1.0,42.000903606414795,,
