sample,qid,runtime
0,Q1,0.018903255462646484
0,Q2,0.002107381820678711
0,Q3,0.007103443145751953
0,Q4,0.0017197132110595703
0,Q5,0.4849839210510254
0,Q6,0.45188021659851074
0,Q7,0.13234591484069824
0,Q8,0.43027281761169434
0,Q9,0.2109382152557373
0,Q10,0.036838531494140625
0,Q11,0.2867741584777832
0,Q12,0.06446242332458496
0,Q13,0.009790658950805664
0,Q14,0.0545659065246582
0,Q15,0.13839340209960938
0,Q16,0.11032700538635254
0,Q17,0.19531702995300293
0,Q18,0.019112825393676758
0,Q19,0.16790294647216797
0,Q20,0.002262115478515625
0,Q21,1.8276677131652832
0,Q22,0.009173154830932617
0,Q23,1.9275832176208496
0,Q24,0.03137326240539551
0,Q25,0.01527857780456543
0,Q26,2.558241605758667
0,Q27,0.09115052223205566
0,Q28,0.07768893241882324
0,Q29,2.151965379714966
0,Q30,0.9160377979278564
0,Q31,0.27756762504577637
0,Q32,0.5001270771026611
0,Q33,0.4426255226135254
0,Q34,0.7973794937133789
0,Q35,0.19297122955322266
0,Q36,0.07642221450805664
0,Q37,2.4736557006835938
0,Q38,0.026630878448486328
0,Q39,0.027140378952026367
0,Q40,0.15967679023742676
0,Q41,0.11454296112060547
0,Q42,0.18766069412231445
0,Q43,0.01246500015258789
0,Q44,1.4810433387756348
0,Q45,1.1419694423675537
0,Q46,0.7008459568023682
0,Q47,0.6741664409637451
0,Q48,2.115997552871704
0,Q49,0.19568324089050293
0,Q50,0.0744328498840332
0,Q51,0.47483086585998535
0,Q52,0.30796194076538086
0,Q53,0.03237581253051758
0,Q54,0.8733248710632324
0,Q55,0.9598276615142822
0,Q56,0.1568765640258789
0,Q57,3.3793187141418457
0,Q58,1.76100492477417
0,Q59,1.295734167098999
0,Q60,1.74271559715271
0,Q61,3.2449142932891846
0,Q62,1.6999144554138184
0,Q63,1.8429653644561768
0,Q64,2.2374815940856934
0,Q65,1.9153289794921875
0,Q66,1.2798571586608887
0,Q67,0.1572401523590088
0,Q68,1.6299293041229248
0,Q69,0.29766011238098145
0,Q70,0.19257545471191406
0,Q71,0.44913816452026367
0,Q72,2.0857625007629395
0,Q73,1.575136661529541
0,Q74,1.0251591205596924
0,Q75,0.6927530765533447
0,Q76,0.05938291549682617
0,Q77,0.04277753829956055
0,Q78,0.0469965934753418
0,Q79,0.45826268196105957
0,Q80,0.2428426742553711
0,Q81,3.6476593017578125
0,Q82,0.8260941505432129
0,Q83,0.17142486572265625
0,Q84,0.102386474609375
0,Q85,0.24067044258117676
0,Q86,0.25120091438293457
0,Q87,0.18275189399719238
0,Q88,1.5846655368804932
0,Q89,0.2451341152191162
0,Q90,1.8273563385009766
0,Q91,0.5516524314880371
0,Q92,0.1685771942138672
0,Q93,0.7268853187561035
0,Q94,0.1914217472076416
0,Q95,0.18544578552246094
0,Q96,0.19257831573486328
0,Q97,0.449359655380249
0,Q98,0.34349489212036133
0,Q99,0.5009419918060303
0,Q100,0.38037729263305664
0,Q101,0.22405195236206055
0,Q102,0.5878379344940186
0,Q103,0.8226532936096191
0,Q104,0.430225133895874
0,Q105,2.02999210357666
0,Q106,1.6097655296325684
0,Q107,0.5730020999908447
0,Q108,1.9667694568634033
0,Q109,0.0026645660400390625
0,Q110,0.09460949897766113
0,Q111,0.21915817260742188
0,Q112,0.20464539527893066
0,Q113,0.303081750869751
0,total,78.10375189781189
1,Q1,0.009245157241821289
1,Q2,0.0016546249389648438
1,Q3,0.007021427154541016
1,Q4,0.0016188621520996094
1,Q5,0.38941192626953125
1,Q6,0.35047054290771484
1,Q7,0.11021018028259277
1,Q8,0.40648508071899414
1,Q9,0.13632726669311523
1,Q10,0.036839962005615234
1,Q11,0.22634243965148926
1,Q12,0.045610904693603516
1,Q13,0.007402896881103516
1,Q14,0.053533315658569336
1,Q15,0.12813115119934082
1,Q16,0.10299277305603027
1,Q17,0.18733525276184082
1,Q18,0.009203672409057617
1,Q19,0.12270164489746094
1,Q20,0.002251148223876953
1,Q21,1.6759300231933594
1,Q22,0.009174108505249023
1,Q23,1.7847874164581299
1,Q24,0.0256803035736084
1,Q25,0.01373744010925293
1,Q26,2.4698550701141357
1,Q27,0.08069205284118652
1,Q28,0.0775144100189209
1,Q29,2.078465461730957
1,Q30,0.8915131092071533
1,Q31,0.25028538703918457
1,Q32,0.47735142707824707
1,Q33,0.38088560104370117
1,Q34,0.7898252010345459
1,Q35,0.16342592239379883
1,Q36,0.0743556022644043
1,Q37,2.4350433349609375
1,Q38,0.026276826858520508
1,Q39,0.027141571044921875
1,Q40,0.15363478660583496
1,Q41,0.11447572708129883
1,Q42,0.12729668617248535
1,Q43,0.012368440628051758
1,Q44,1.1856517791748047
1,Q45,1.1020774841308594
1,Q46,0.6942155361175537
1,Q47,0.6712262630462646
1,Q48,2.0666236877441406
1,Q49,0.18717408180236816
1,Q50,0.07259249687194824
1,Q51,0.45949244499206543
1,Q52,0.3020360469818115
1,Q53,0.030530214309692383
1,Q54,0.8017187118530273
1,Q55,0.9428555965423584
1,Q56,0.15340805053710938
1,Q57,3.347024917602539
1,Q58,1.6504485607147217
1,Q59,1.2936954498291016
1,Q60,1.7229664325714111
1,Q61,3.2175509929656982
1,Q62,1.695521593093872
1,Q63,1.7963709831237793
1,Q64,2.133707284927368
1,Q65,1.8910951614379883
1,Q66,1.215374231338501
1,Q67,0.1853957176208496
1,Q68,1.5993845462799072
1,Q69,0.31290483474731445
1,Q70,0.20194244384765625
1,Q71,0.4649958610534668
1,Q72,2.1809165477752686
1,Q73,1.692760705947876
1,Q74,1.1905837059020996
1,Q75,0.6954686641693115
1,Q76,0.06000709533691406
1,Q77,0.04330945014953613
1,Q78,0.04717874526977539
1,Q79,0.4874138832092285
1,Q80,0.26441335678100586
1,Q81,3.7493607997894287
1,Q82,0.9115159511566162
1,Q83,0.1781940460205078
1,Q84,0.1033942699432373
1,Q85,0.2531421184539795
1,Q86,0.26679539680480957
1,Q87,0.18271780014038086
1,Q88,1.6606802940368652
1,Q89,0.28317809104919434
1,Q90,1.803598403930664
1,Q91,0.576685905456543
1,Q92,0.17089033126831055
1,Q93,0.8095932006835938
1,Q94,0.19617819786071777
1,Q95,0.19018340110778809
1,Q96,0.1924424171447754
1,Q97,0.46949028968811035
1,Q98,0.3515598773956299
1,Q99,0.5267767906188965
1,Q100,0.38002753257751465
1,Q101,0.22416305541992188
1,Q102,0.5881435871124268
1,Q103,0.9120163917541504
1,Q104,0.45361804962158203
1,Q105,2.3228752613067627
1,Q106,1.6124911308288574
1,Q107,0.6204235553741455
1,Q108,1.9542555809020996
1,Q109,0.002712249755859375
1,Q110,0.10434603691101074
1,Q111,0.2205028533935547
1,Q112,0.20443010330200195
1,Q113,0.30440402030944824
1,total,77.31532669067383
2,Q1,0.010030031204223633
2,Q2,0.0017611980438232422
2,Q3,0.007393360137939453
2,Q4,0.001615762710571289
2,Q5,0.4337313175201416
2,Q6,0.4278690814971924
2,Q7,0.11475944519042969
2,Q8,0.43613600730895996
2,Q9,0.15308284759521484
2,Q10,0.04041767120361328
2,Q11,0.25154972076416016
2,Q12,0.050148963928222656
2,Q13,0.008077859878540039
2,Q14,0.05720210075378418
2,Q15,0.13141322135925293
2,Q16,0.10483956336975098
2,Q17,0.19189143180847168
2,Q18,0.01038503646850586
2,Q19,0.14382290840148926
2,Q20,0.0022351741790771484
2,Q21,1.7349283695220947
2,Q22,0.010386943817138672
2,Q23,1.809196949005127
2,Q24,0.026233196258544922
2,Q25,0.013586282730102539
2,Q26,2.5436244010925293
2,Q27,0.08460140228271484
2,Q28,0.08047723770141602
2,Q29,2.139169692993164
2,Q30,0.907397985458374
2,Q31,0.2541177272796631
2,Q32,0.5039901733398438
2,Q33,0.4009833335876465
2,Q34,0.8008847236633301
2,Q35,0.1853623390197754
2,Q36,0.07468962669372559
2,Q37,2.5193700790405273
2,Q38,0.026514530181884766
2,Q39,0.029674530029296875
2,Q40,0.16149663925170898
2,Q41,0.11361455917358398
2,Q42,0.14959025382995605
2,Q43,0.01240229606628418
2,Q44,1.419180154800415
2,Q45,1.1633248329162598
2,Q46,0.7612771987915039
2,Q47,0.738628625869751
2,Q48,2.224670648574829
2,Q49,0.21053266525268555
2,Q50,0.08306574821472168
2,Q51,0.5171880722045898
2,Q52,0.30860352516174316
2,Q53,0.03082585334777832
2,Q54,0.8676421642303467
2,Q55,1.0291261672973633
2,Q56,0.1773967742919922
2,Q57,3.4098212718963623
2,Q58,1.7618014812469482
2,Q59,1.3863625526428223
2,Q60,1.7865869998931885
2,Q61,3.1435282230377197
2,Q62,1.741542100906372
2,Q63,1.815305233001709
2,Q64,2.1547470092773438
2,Q65,1.9363393783569336
2,Q66,1.2628333568572998
2,Q67,0.17942333221435547
2,Q68,1.6127724647521973
2,Q69,0.29508209228515625
2,Q70,0.2020578384399414
2,Q71,0.4638192653656006
2,Q72,2.195600748062134
2,Q73,1.680985450744629
2,Q74,1.1913483142852783
2,Q75,0.6906881332397461
2,Q76,0.05998659133911133
2,Q77,0.04297590255737305
2,Q78,0.04723048210144043
2,Q79,0.48882460594177246
2,Q80,0.2637166976928711
2,Q81,3.7639026641845703
2,Q82,0.9120645523071289
2,Q83,0.17876267433166504
2,Q84,0.10364556312561035
2,Q85,0.253218412399292
2,Q86,0.267566442489624
2,Q87,0.18311142921447754
2,Q88,1.514003038406372
2,Q89,0.2813405990600586
2,Q90,1.8046350479125977
2,Q91,0.5760016441345215
2,Q92,0.1714189052581787
2,Q93,0.8089272975921631
2,Q94,0.1965956687927246
2,Q95,0.1896834373474121
2,Q96,0.19225549697875977
2,Q97,0.47060108184814453
2,Q98,0.3508150577545166
2,Q99,0.5297584533691406
2,Q100,0.38013768196105957
2,Q101,0.22403192520141602
2,Q102,0.5888955593109131
2,Q103,0.9169940948486328
2,Q104,0.4531435966491699
2,Q105,2.333491325378418
2,Q106,1.6099646091461182
2,Q107,0.6195430755615234
2,Q108,1.9912233352661133
2,Q109,0.0027055740356445312
2,Q110,0.10427451133728027
2,Q111,0.2200937271118164
2,Q112,0.2044830322265625
2,Q113,0.30324792861938477
2,total,79.20603537559509
