step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,114.370853,16245.161,104.54987978935242,103.69180130958557,102.56806564331055
1,110.344383,17137.302,99.31810140609741,93.60789847373962,95.13522148132324
2,107.374188,21878.039,97.7978744506836,91.10785102844238,91.85888004302979
3,103.885109,22295.049,97.7978744506836,,
4,101.48538,23110.922,95.0851640701294,87.8587691783905,88.66789364814758
5,99.083364,28047.833,93.11532664299011,85.33158540725708,85.91432881355286
6,94.47451,28436.074,90.05187821388245,81.15595364570618,82.17139005661011
7,92.183618,28805.247,90.05187821388245,,
8,89.766299,32617.229,85.70053291320801,77.86353063583374,77.62000632286072
9,85.497242,33329.697,81.85195899009705,74.50894546508789,73.67453575134277
10,83.138086,39901.135,79.27719569206238,72.78741955757141,72.31942057609558
11,76.89423,45590.353,74.92079210281372,66.10728621482849,66.05944180488586
12,74.826613,50865.788,74.92079210281372,,
13,72.32434,55081.331,74.92079210281372,,
14,70.126774,67274.226,74.92079210281372,,
15,65.484405,89551.874,74.92079210281372,,
16,62.941229,90242.635,74.92079210281372,,
17,62.786648,100865.692,71.34506607055664,57.940659284591675,57.40808320045471
