sample,qid,runtime
0,Q1,1.6326193809509277
0,Q2,1.3154985904693604
0,Q3,2.0743467807769775
0,Q4,2.0420119762420654
0,Q5,9.057265758514404
0,Q6,0.08492493629455566
0,Q7,0.3426041603088379
0,Q8,0.13189029693603516
0,Q9,1.6974456310272217
0,Q10,2.1330137252807617
0,Q11,1.4782044887542725
0,Q12,0.03812456130981445
0,Q13,0.014719724655151367
0,Q14,0.48845434188842773
0,Q15,0.11633014678955078
0,Q16,0.6836984157562256
0,Q17,5.280176401138306
0,Q18,1.3072803020477295
0,Q19,0.1697242259979248
0,Q20,0.026333093643188477
0,Q21,2.6410038471221924
0,Q22,1.9291038513183594
0,Q23,2.439743995666504
0,Q24,0.09294772148132324
0,Q25,4.4380035400390625
0,Q26,0.7531533241271973
0,Q27,5.404792308807373
0,Q28,0.6410129070281982
0,Q29,1.1218953132629395
0,Q30,0.5495762825012207
0,Q31,6.306692123413086
0,Q32,0.06461501121520996
0,Q34,0.13955450057983398
0,Q35,0.0466158390045166
0,Q36,0.008685111999511719
0,Q37,0.6471052169799805
0,Q38,0.5899744033813477
0,Q39,0.8109278678894043
0,Q40,0.2483987808227539
0,Q41,0.13123035430908203
0,Q42,0.23345541954040527
0,Q43,0.3691279888153076
0,Q44,0.12149643898010254
0,Q45,0.43703174591064453
0,Q46,0.13675212860107422
0,Q47,0.2377610206604004
0,Q48,0.18030142784118652
0,Q49,0.7131421566009521
0,Q50,0.5395076274871826
0,total,62.08827519416809
1,Q1,1.0875763893127441
1,Q2,0.9298956394195557
1,Q3,1.8983571529388428
1,Q4,1.9083590507507324
1,Q5,4.0389404296875
1,Q6,0.04040098190307617
1,Q7,0.12465095520019531
1,Q8,0.10984492301940918
1,Q9,1.5382335186004639
1,Q10,0.8814442157745361
1,Q11,1.3726463317871094
1,Q12,0.010244369506835938
1,Q13,0.013964176177978516
1,Q14,0.43806934356689453
1,Q15,0.04588508605957031
1,Q16,0.4521489143371582
1,Q17,2.1377527713775635
1,Q18,1.2318181991577148
1,Q19,0.03708148002624512
1,Q20,0.024987459182739258
1,Q21,0.7795395851135254
1,Q22,1.0077457427978516
1,Q23,1.414217472076416
1,Q24,0.02327251434326172
1,Q25,4.210645437240601
1,Q26,0.39633750915527344
1,Q27,5.353895425796509
1,Q28,0.40143656730651855
1,Q29,0.7400479316711426
1,Q30,0.5445358753204346
1,Q31,3.011272668838501
1,Q32,0.036550283432006836
1,Q34,0.07646608352661133
1,Q35,0.01232767105102539
1,Q36,0.008105278015136719
1,Q37,0.6141080856323242
1,Q38,0.5359151363372803
1,Q39,0.6613218784332275
1,Q40,0.15001225471496582
1,Q41,0.12946176528930664
1,Q42,0.16217803955078125
1,Q43,0.2402644157409668
1,Q44,0.11494994163513184
1,Q45,0.1831364631652832
1,Q46,0.13814163208007812
1,Q47,0.16629266738891602
1,Q48,0.18014740943908691
1,Q49,0.6095061302185059
1,Q50,0.5434441566467285
1,total,40.76757740974426
2,Q1,1.0749924182891846
2,Q2,0.9294044971466064
2,Q3,1.8884649276733398
2,Q4,1.9031238555908203
2,Q5,4.180280923843384
2,Q6,0.04683947563171387
2,Q7,0.1361546516418457
2,Q8,0.11983251571655273
2,Q9,1.5933277606964111
2,Q10,1.0446922779083252
2,Q11,1.6239805221557617
2,Q12,0.011343240737915039
2,Q13,0.014932870864868164
2,Q14,0.44503116607666016
2,Q15,0.04897141456604004
2,Q16,0.4681854248046875
2,Q17,2.239901065826416
2,Q18,1.3199474811553955
2,Q19,0.04038572311401367
2,Q20,0.02634882926940918
2,Q21,0.8137943744659424
2,Q22,1.2206456661224365
2,Q23,1.424400806427002
2,Q24,0.02673506736755371
2,Q25,4.200878381729126
2,Q26,0.40634894371032715
2,Q27,5.507174491882324
2,Q28,0.42634057998657227
2,Q29,0.7848093509674072
2,Q30,0.5654535293579102
2,Q31,3.0655035972595215
2,Q32,0.0372927188873291
2,Q34,0.0949864387512207
2,Q35,0.014455795288085938
2,Q36,0.008557796478271484
2,Q37,0.6418719291687012
2,Q38,0.5756161212921143
2,Q39,0.7449696063995361
2,Q40,0.17384862899780273
2,Q41,0.14244413375854492
2,Q42,0.165236234664917
2,Q43,0.2601346969604492
2,Q44,0.1340043544769287
2,Q45,0.20442962646484375
2,Q46,0.14199376106262207
2,Q47,0.1714622974395752
2,Q48,0.18618321418762207
2,Q49,0.6392936706542969
2,Q50,0.5632634162902832
2,total,42.49827027320862
