sample,qid,runtime
0,Q1,16.30375862121582
0,Q2,2.902130603790283
0,Q3,8.328375577926636
0,Q4,2.4604690074920654
0,Q5,2.781522274017334
0,Q6,2.5128960609436035
0,Q7,3.9100136756896973
0,Q8,2.9743831157684326
0,Q9,6.4672064781188965
0,Q10,4.144570350646973
0,Q11,2.4582033157348633
0,Q12,4.45740532875061
0,Q13,5.700658798217773
0,Q14,2.997634172439575
0,Q15,4.385724782943726
0,Q16,1.8006222248077393
0,Q17,0.3483083248138428
0,Q18,13.313642501831055
0,Q19,0.2139122486114502
0,Q20,9.904068946838379
0,Q21,4.0603437423706055
0,Q22,0.6235964298248291
0,total,103.04944658279419
1,Q1,12.98666262626648
1,Q2,0.421905517578125
1,Q3,3.1646933555603027
1,Q4,1.471107006072998
1,Q5,2.2910542488098145
1,Q6,2.4712560176849365
1,Q7,3.2036080360412598
1,Q8,1.6615166664123535
1,Q9,5.227327108383179
1,Q10,3.645296335220337
1,Q11,1.8142592906951904
1,Q12,3.298445463180542
1,Q13,5.731234073638916
1,Q14,2.900430917739868
1,Q15,4.4025819301605225
1,Q16,1.7199227809906006
1,Q17,0.07540655136108398
1,Q18,13.262919187545776
1,Q19,0.15623927116394043
1,Q20,9.655848264694214
1,Q21,3.8611395359039307
1,Q22,0.590623140335083
1,total,84.01347732543945
2,Q1,12.890138864517212
2,Q2,0.41789841651916504
2,Q3,2.918358325958252
2,Q4,1.3786687850952148
2,Q5,2.1148760318756104
2,Q6,2.292897939682007
2,Q7,3.026975631713867
2,Q8,1.4919395446777344
2,Q9,4.917234182357788
2,Q10,3.4517195224761963
2,Q11,1.769949197769165
2,Q12,3.251974105834961
2,Q13,5.817638635635376
2,Q14,2.857940196990967
2,Q15,4.445626258850098
2,Q16,1.7168915271759033
2,Q17,0.0735166072845459
2,Q18,13.247183799743652
2,Q19,0.1537034511566162
2,Q20,9.614084243774414
2,Q21,3.8585617542266846
2,Q22,0.5883791446685791
2,total,82.29615616798401
