step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
24,"CREATE INDEX IDX_kind_type_1 ON KIND_TYPE (KIND);,CREATE INDEX IDX_cast_info_1 ON CAST_INFO (MOVIE_ID);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","enable_bitmapscan = off,random_page_cost = 100,force_parallel_mode = on,enable_nestloop = off,maintenance_work_mem = 2097152,enable_tidscan = off",23624.0,198.93274450302124,198.93274450302124,
25,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',23624.0,367.311980009079,367.311980009079,
26,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',24637.0,367.311980009079,367.311980009079,
27,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',25540.0,367.311980009079,367.311980009079,
28,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',26518.0,367.311980009079,367.311980009079,
29,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',27454.0,367.311980009079,367.311980009079,
30,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',28695.0,367.311980009079,367.311980009079,
31,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',29731.0,367.311980009079,367.311980009079,
32,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',30819.0,367.311980009079,367.311980009079,
33,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',31791.0,367.311980009079,367.311980009079,
34,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',31791.0,367.311980009079,367.311980009079,
35,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',32884.0,367.311980009079,367.311980009079,
36,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',34079.0,367.311980009079,367.311980009079,
37,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',35220.0,367.311980009079,367.311980009079,
38,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',36167.0,367.311980009079,367.311980009079,
39,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',37112.0,367.311980009079,367.311980009079,
40,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',38139.0,367.311980009079,367.311980009079,
41,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',39399.0,367.311980009079,367.311980009079,
42,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',40739.0,367.311980009079,367.311980009079,
43,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',41927.0,367.311980009079,367.311980009079,
44,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',42875.0,367.311980009079,367.311980009079,
45,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',43837.0,367.311980009079,367.311980009079,
46,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',44831.0,367.311980009079,367.311980009079,
47,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',45842.0,367.311980009079,367.311980009079,
48,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',46990.0,367.311980009079,367.311980009079,
49,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',48052.0,367.311980009079,367.311980009079,
50,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',49139.0,367.311980009079,367.311980009079,
51,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',50172.0,367.311980009079,367.311980009079,
52,"CREATE INDEX IDX_company_type_0 ON COMPANY_TYPE (ID);,CREATE INDEX IDX_movie_info_12 ON MOVIE_INFO (MOVIE_ID,INFO_TYPE_ID,NOTE);","work_mem = 262144,max_parallel_workers = 4,seq_page_cost = 10,hash_mem_multiplier = 1,maintenance_work_mem = 1024,enable_parallel_hash = off",51121.0,198.93274450302124,198.93274450302124,
53,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',51121.0,367.311980009079,367.311980009079,
54,"CREATE INDEX IDX_company_type_0 ON COMPANY_TYPE (ID);,CREATE INDEX IDX_movie_info_12 ON MOVIE_INFO (MOVIE_ID,INFO_TYPE_ID,NOTE);","max_worker_processes = 4,effective_io_concurrency = 0,hash_mem_multiplier = 1000,max_parallel_workers_per_gather = 10,seq_page_cost = 10000,enable_memoize = off",51712.0,198.93274450302124,198.93274450302124,
55,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',52322.0,367.311980009079,367.311980009079,
56,"CREATE INDEX IDX_company_type_0 ON COMPANY_TYPE (ID);,CREATE INDEX IDX_movie_link_2 ON MOVIE_LINK (LINKED_MOVIE_ID);,CREATE INDEX IDX_movie_info_12 ON MOVIE_INFO (MOVIE_ID,INFO_TYPE_ID,NOTE);","seq_page_cost = 10000,enable_hashagg = off,random_page_cost = 10000,enable_seqscan = off,work_mem = 262144,hash_mem_multiplier = 1",52594.0,198.93274450302124,198.93274450302124,
57,"CREATE INDEX IDX_company_type_0 ON COMPANY_TYPE (ID);,CREATE INDEX IDX_movie_link_2 ON MOVIE_LINK (LINKED_MOVIE_ID);,CREATE INDEX IDX_movie_info_12 ON MOVIE_INFO (MOVIE_ID,INFO_TYPE_ID,NOTE);","work_mem = 2097152,max_parallel_workers = 20,force_parallel_mode = on,random_page_cost = 100,enable_hashagg = off,temp_buffers = 100000",53155.0,198.93274450302124,198.93274450302124,
58,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',53459.0,367.311980009079,367.311980009079,
59,"CREATE INDEX IDX_company_type_0 ON COMPANY_TYPE (ID);,CREATE INDEX IDX_movie_link_2 ON MOVIE_LINK (LINKED_MOVIE_ID);,CREATE INDEX IDX_movie_info_12 ON MOVIE_INFO (MOVIE_ID,INFO_TYPE_ID,NOTE);","seq_page_cost = 100,work_mem = 1024,force_parallel_mode = on,maintenance_work_mem = 262144,temp_buffers = 100,max_worker_processes = 4",53719.0,198.93274450302124,198.93274450302124,
60,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',54592.0,367.311980009079,367.311980009079,
61,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',55728.0,367.311980009079,367.311980009079,
62,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',57072.0,367.311980009079,367.311980009079,
63,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',58029.0,367.311980009079,367.311980009079,
64,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',58953.0,367.311980009079,367.311980009079,
65,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',58953.0,367.311980009079,367.311980009079,
66,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',60073.0,367.311980009079,367.311980009079,
67,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',61083.0,367.311980009079,367.311980009079,
68,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',62151.0,367.311980009079,367.311980009079,
69,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',63287.0,367.311980009079,367.311980009079,
70,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',64565.0,367.311980009079,367.311980009079,
71,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',65467.0,367.311980009079,367.311980009079,
72,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',66668.0,367.311980009079,367.311980009079,
73,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',67782.0,367.311980009079,367.311980009079,
74,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',68882.0,367.311980009079,367.311980009079,
75,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',70023.0,367.311980009079,367.311980009079,
76,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',71250.0,367.311980009079,367.311980009079,
77,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',72184.0,367.311980009079,367.311980009079,
78,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',73176.0,367.311980009079,367.311980009079,
79,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',74213.0,367.311980009079,367.311980009079,
80,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',75312.0,367.311980009079,367.311980009079,
81,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',76440.0,367.311980009079,367.311980009079,
82,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',77650.0,367.311980009079,367.311980009079,
83,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',78851.0,367.311980009079,367.311980009079,
84,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',79970.0,367.311980009079,367.311980009079,
85,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',80894.0,367.311980009079,367.311980009079,
86,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',81914.0,367.311980009079,367.311980009079,
87,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',83048.0,367.311980009079,367.311980009079,
88,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',83998.0,367.311980009079,367.311980009079,
89,"CREATE INDEX IDX_comp_cast_type_0 ON COMP_CAST_TYPE (ID);,CREATE INDEX IDX_movie_keyword_2 ON MOVIE_KEYWORD (MOVIE_ID,KEYWORD_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_name_0 ON NAME (ID);","seq_page_cost = 1000,temp_buffers = 100,work_mem = 1024,shared_buffers = '1GB',hash_mem_multiplier = 10,random_page_cost = 100000",84555.0,198.93274450302124,198.93274450302124,
90,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',85289.0,367.311980009079,367.311980009079,
91,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',86355.0,367.311980009079,367.311980009079,
92,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',87392.0,367.311980009079,367.311980009079,
93,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',88422.0,367.311980009079,367.311980009079,
94,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',89201.0,367.311980009079,367.311980009079,
95,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',89632.0,367.311980009079,367.311980009079,
96,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',90562.0,367.311980009079,367.311980009079,
97,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',91466.0,367.311980009079,367.311980009079,
98,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',92730.0,367.311980009079,367.311980009079,
99,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',93998.0,367.311980009079,367.311980009079,
100,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',95296.0,367.311980009079,367.311980009079,
101,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',96563.0,367.311980009079,367.311980009079,
102,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',97731.0,367.311980009079,367.311980009079,
103,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',98892.0,367.311980009079,367.311980009079,
104,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',100137.0,367.311980009079,367.311980009079,
105,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',101103.0,367.311980009079,367.311980009079,
106,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',102357.0,367.311980009079,367.311980009079,
107,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',103534.0,367.311980009079,367.311980009079,
108,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',104601.0,367.311980009079,367.311980009079,
109,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',105515.0,367.311980009079,367.311980009079,
110,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',106625.0,367.311980009079,367.311980009079,
111,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',107550.0,367.311980009079,367.311980009079,
112,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',108141.0,367.311980009079,367.311980009079,
113,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,"shared_buffers = '32GB',shared_preload_libraries='pg_hint_plan'",28800.0,198.93274450302124,198.93274450302124,
