step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,132.980636,4558.298,135.0696632862091,120.16489839553833,121.3794412612915
1,110.211849,5306.462,118.94212603569031,104.63668394088745,104.19528818130493
2,100.123258,10497.362,106.28249454498291,93.59929609298706,92.83848357200623
3,96.477393,11119.506,105.98375725746155,89.39006781578064,89.83445882797241
4,94.023275,15530.507,102.27128553390503,89.61309170722961,89.6363136768341
5,90.432178,21689.8,93.84433913230896,85.06512379646301,84.9976544380188
6,88.150746,26234.33,93.84433913230896,82.65428900718689,82.33556580543518
7,84.498361,27696.22,89.49030804634094,78.37369966506958,78.1745753288269
8,81.847717,29308.969,86.68483567237854,75.88062739372253,75.83551955223083
9,79.277285,35080.293,86.68483567237854,74.646657705307,74.14198923110962
10,76.941419,45642.699,83.27955985069275,71.7129738330841,71.4335310459137
11,71.789191,46139.548,82.1543242931366,68.09636068344116,67.7395031452179
12,69.465153,82672.585,80.4608268737793,64.99761009216309,64.98000121116638
13,66.649138,87775.82,77.9337387084961,61.82728910446167,61.776140213012695
14,64.348197,103177.365,76.12039804458618,61.01215076446533,60.29268193244934
15,64.348197,-1.0,76.12039804458618,,
