step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,113.829832,8052.499,105.40621328353882,100.36019706726074,101.33121848106384
1,100.982157,8459.154,99.05224537849426,89.22223162651062,87.72348809242249
2,95.429026,9243.621,96.6038658618927,84.40340280532837,86.66673636436462
3,92.778798,9996.783,92.19211983680725,81.13260865211487,80.74710273742676
4,90.043987,10346.684,92.23563838005066,,
5,87.473117,10691.459,90.48758602142334,81.11324119567871,79.09738612174988
6,84.529727,14705.864,76.30101037025452,71.45158576965332,69.3477840423584
7,81.461004,16557.445,76.30101037025452,,
8,74.050939,18310.005,70.87793922424316,62.99742579460144,63.79151439666748
9,70.206778,19192.504,64.60622000694275,59.11948084831238,60.86884069442749
10,68.13519,23920.285,63.47014141082764,58.557315826416016,58.179818868637085
11,65.537871,27790.502,62.470024824142456,57.90186882019043,58.76991391181946
12,63.252071,29462.09,60.64755296707153,54.2903368473053,55.072505712509155
13,59.834294,29958.674,60.142656087875366,51.14530324935913,51.27249312400818
14,57.351688,38690.569,55.1236629486084,48.57715821266174,47.28412961959839
15,55.026827,39675.601,55.1236629486084,,
16,51.283275,43080.243,52.64260792732239,42.61398148536682,43.323201179504395
17,48.894914,45558.951,52.64260792732239,,
18,46.144575,92398.273,52.4039192199707,39.87580490112305,39.539820432662964
19,45.310147,95303.265,50.432069301605225,39.26998805999756,39.171032667160034
