step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,197.77743,478.119,300.0,,
1,164.55398,991.581,300.0,,
2,168.55398,1471.326,300.0,,
3,161.179685,1958.529,300.0,,
4,143.022096,2310.382,300.0,,
5,139.150829,2879.356,250.95812940597534,246.10279488563538,241.82728052139282
6,143.15082899999996,3287.572,250.95812940597534,,
7,143.150829,3575.265,250.95812940597534,,
8,143.15082899999996,4027.804,213.45344424247742,205.45113348960876,204.82376670837402
9,116.255297,4292.452,213.45344424247742,,
10,108.12916,4717.579,138.99010848999023,126.92240762710571,132.27787947654724
11,112.12916,5065.677,138.99010848999023,,
12,112.12915999999997,5290.429,138.99010848999023,,
13,112.12915999999998,5514.116,138.99010848999023,,
14,112.12915999999998,5871.73,138.99010848999023,,
15,112.12916,6299.161,138.99010848999023,,
16,112.12916,6522.833,138.99010848999023,,
17,112.12916,6746.678,138.99010848999023,,
18,112.12915999999998,6972.954,138.99010848999023,,
19,112.12915999999997,7302.956,138.99010848999023,,
20,111.327767,7715.267,117.58894181251526,111.11641049385071,111.09221053123474
21,111.507481,8081.415,117.58894181251526,,
22,112.12916,8339.502,117.58894181251526,,
23,112.12916000000001,8666.888,117.58894181251526,,
24,112.12915999999998,8892.16,117.58894181251526,,
25,111.146288,9287.732,117.58894181251526,,
26,107.299234,9507.922,117.58894181251526,,
27,111.299234,9772.28,117.58894181251526,,
28,110.90971,9994.246,117.58894181251526,,
29,110.365576,10215.61,117.58894181251526,,
30,110.552517,10487.002,115.101975440979,109.84839534759521,109.71348667144775
31,105.136981,10846.461,115.101975440979,,
32,109.13698100000002,11063.507,115.101975440979,,
33,109.13698100000002,11323.557,115.101975440979,,
34,109.136981,11542.466,115.101975440979,,
35,109.136981,11805.088,115.101975440979,,
36,109.136981,12058.371,115.101975440979,,
37,109.136981,12279.52,115.101975440979,,
38,109.13698099999999,12655.756,115.101975440979,,
39,109.13698100000003,12874.29,115.101975440979,,
40,109.136981,13183.333,115.101975440979,,
41,109.13698099999999,13402.317,115.101975440979,,
42,109.13698099999996,13759.568,115.101975440979,,
43,109.136981,13978.043,115.101975440979,,
44,109.13698100000002,14197.535,115.101975440979,,
45,109.136981,14514.703,115.101975440979,,
46,109.13698100000002,14731.163,115.101975440979,,
47,109.136981,14950.017,115.101975440979,,
48,109.13698100000002,15169.91,115.101975440979,,
49,109.136981,15388.798,115.101975440979,,
50,109.13698099999999,15679.42,115.101975440979,,
51,109.136981,15913.844,115.101975440979,,
52,109.13698100000002,16130.653,115.101975440979,,
53,109.13698100000002,16462.485,115.101975440979,,
54,109.136981,16721.382,115.101975440979,,
55,109.136981,17008.267,115.101975440979,,
56,108.598459,17231.979,115.101975440979,,
57,109.136981,17448.414,115.101975440979,,
58,109.136981,17672.435,115.101975440979,,
59,109.136981,18006.321,115.101975440979,,
60,109.136981,18281.069,115.101975440979,,
61,109.13698099999999,18506.852,115.101975440979,,
62,109.136981,18866.318,103.95179295539856,98.7668137550354,98.86958694458008
63,109.13698100000002,19084.384,103.95179295539856,,
64,109.13698100000003,19421.834,103.95179295539856,,
65,109.136981,19749.485,103.95179295539856,,
66,109.136981,19985.233,103.95179295539856,,
67,109.13698100000002,20333.091,103.95179295539856,,
68,109.136981,20552.354,103.95179295539856,,
69,109.136981,20770.284,103.95179295539856,,
70,100.188184,21095.438,103.95179295539856,,
71,103.943324,21301.527,103.95179295539856,,
72,104.18818400000004,21508.766,103.95179295539856,,
73,99.222246,21721.986,103.95179295539856,,
74,103.22224600000001,21930.977,103.95179295539856,,
75,103.222246,22205.494,104.94053339958191,,
76,103.222246,22442.728,103.95179295539856,,
77,103.22224599999998,22648.209,103.95179295539856,,
78,103.22224599999998,22879.497,103.95179295539856,,
79,102.470224,23206.512,103.95179295539856,,
80,103.222246,23475.621,103.95179295539856,,
81,103.222246,23680.045,103.95179295539856,,
82,103.22224599999998,24001.194,103.95179295539856,,
83,103.222246,24208.006,103.95179295539856,,
84,103.222246,24413.941,103.95179295539856,,
85,103.22224599999998,24667.824,103.95179295539856,,
86,103.222246,24878.605,103.95179295539856,,
87,103.22224599999998,25128.576,103.95179295539856,,
88,103.222246,25453.009,103.95179295539856,,
89,103.222246,25660.036,103.95179295539856,,
90,103.22224599999998,25946.631,103.95179295539856,,
91,103.22224599999998,26172.105,103.95179295539856,,
92,103.222246,26385.212,103.95179295539856,,
93,103.222246,26590.502,103.95179295539856,,
94,103.22224600000001,26795.317,103.95179295539856,,
95,103.22224600000001,27054.234,103.95179295539856,,
96,103.22224599999998,27267.101,103.95179295539856,,
97,103.222246,27471.86,103.95179295539856,,
98,103.222246,27744.741,103.95179295539856,,
99,103.222246,27950.734,103.95179295539856,,
100,103.222246,28220.634,103.95179295539856,,
101,103.222246,28448.618,103.95179295539856,,
102,103.222246,28690.461,103.95179295539856,,
103,103.222246,28897.786,103.95179295539856,,
104,103.222246,29138.321,103.95179295539856,,
105,103.222246,29402.163,103.95179295539856,,
106,103.222246,29609.503,103.95179295539856,,
107,103.22224600000001,29815.062,103.95179295539856,,
108,103.22224600000001,30020.278,103.95179295539856,,
109,103.22224599999998,30225.54,103.95179295539856,,
110,103.22224600000001,30484.036,103.95179295539856,,
111,103.22224599999998,30816.345,103.95179295539856,,
112,103.22224600000001,31022.333,103.95179295539856,,
113,103.222246,31239.196,103.95179295539856,,
114,103.22224599999997,31464.131,103.95179295539856,,
115,103.222246,31760.586,103.95179295539856,,
116,103.22224599999998,32149.067,103.95179295539856,,
117,103.22224600000001,32353.154,103.95179295539856,,
118,103.222246,32558.017,103.95179295539856,,
119,103.222246,32765.5,103.95179295539856,,
120,103.222246,33054.437,103.95179295539856,,
121,103.22224599999998,33292.282,103.95179295539856,,
122,103.222246,33521.032,103.95179295539856,,
123,103.222246,33727.869,103.95179295539856,,
124,103.222246,33938.127,103.95179295539856,,
125,103.222246,34223.64,103.95179295539856,,
126,103.222246,34432.96,103.95179295539856,,
127,103.222246,34638.336,103.95179295539856,,
128,103.22224599999998,34847.915,103.95179295539856,,
129,102.38554,35052.585,103.95179295539856,,
130,103.222246,35338.767,103.95179295539856,,
131,102.320226,35741.218,103.95179295539856,,
