step,time_since_start,runtime0,runtime1,runtime2
0,321,600.0,,
1,1276,478.4087369441986,542.9467256069183,542.4327576160431
2,2206,176.2562654018402,151.05347418785095,150.58158659934998
3,3312,171.94022607803345,140.8745608329773,140.70404195785522
4,4400,171.94022607803345,145.40119099617004,146.9428653717041
5,5530,171.94022607803345,145.1223361492157,144.988187789917
6,6603,163.3445725440979,136.59290313720703,142.75139808654785
7,7696,163.3445725440979,146.15064096450806,146.86036467552185
8,8791,163.3445725440979,146.32377910614014,146.19233083724976
9,9961,163.3445725440979,146.32377910614014,146.19233083724976
10,11081,163.3445725440979,146.32377910614014,146.19233083724976
11,12223,163.3445725440979,146.32377910614014,146.19233083724976
12,13380,163.3445725440979,146.32377910614014,146.19233083724976
13,14497,163.3445725440979,146.32377910614014,146.19233083724976
14,15674,163.3445725440979,146.32377910614014,146.19233083724976
15,16576,163.3445725440979,146.32377910614014,146.19233083724976
16,17753,163.3445725440979,146.32377910614014,146.19233083724976
17,18656,163.3445725440979,142.10120749473572,142.4660758972168
18,19614,163.3445725440979,142.10120749473572,142.4660758972168
19,20527,163.3445725440979,142.10120749473572,142.4660758972168
20,21446,163.3445725440979,142.10120749473572,142.4660758972168
21,22384,163.3445725440979,142.10120749473572,142.4660758972168
22,23294,163.3445725440979,142.10120749473572,142.4660758972168
23,24499,163.3445725440979,141.12259936332703,140.3980016708374
24,25456,163.3445725440979,141.12259936332703,140.3980016708374
25,26413,163.3445725440979,141.12259936332703,140.3980016708374
26,27363,163.3445725440979,141.12259936332703,140.3980016708374
27,28340,163.3445725440979,141.12259936332703,140.3980016708374
28,29270,163.3445725440979,141.12259936332703,140.3980016708374
29,30278,163.3445725440979,141.12259936332703,140.3980016708374
30,31305,163.3445725440979,141.12259936332703,140.3980016708374
31,32397,163.3445725440979,141.12259936332703,140.3980016708374
32,33442,163.3445725440979,141.12259936332703,140.3980016708374
33,34459,163.3445725440979,141.12259936332703,140.3980016708374
34,35497,163.3445725440979,141.12259936332703,140.3980016708374
35,36593,163.3445725440979,141.12259936332703,140.3980016708374
36,37557,163.3445725440979,141.12259936332703,140.3980016708374
37,38657,162.28547263145447,140.5880410671234,140.61398553848267
38,39712,162.28547263145447,140.5880410671234,140.61398553848267
39,40803,162.28547263145447,140.5880410671234,140.61398553848267
40,41906,162.28547263145447,140.5880410671234,140.61398553848267
41,43007,162.28547263145447,140.5880410671234,140.61398553848267
42,44068,163.3445725440979,141.12259936332703,140.3980016708374
43,45258,163.3445725440979,141.12259936332703,140.3980016708374
44,46451,163.3445725440979,141.12259936332703,140.3980016708374
45,47637,163.3445725440979,141.12259936332703,140.3980016708374
46,48809,163.3445725440979,141.12259936332703,140.3980016708374
47,49892,163.3445725440979,141.12259936332703,140.3980016708374
48,51169,162.28547263145447,144.84287428855896,144.6272268295288
49,52423,162.28547263145447,144.84287428855896,144.6272268295288
50,53554,162.28547263145447,144.84287428855896,144.6272268295288
51,54787,162.28547263145447,144.84287428855896,144.6272268295288
52,56064,162.28547263145447,144.84287428855896,144.6272268295288
53,57376,162.28547263145447,144.84287428855896,144.6272268295288
54,58577,153.43282866477966,131.5369291305542,132.02777528762817
55,59722,153.43282866477966,131.5369291305542,132.02777528762817
56,60969,153.43282866477966,131.5369291305542,132.02777528762817
57,62256,153.43282866477966,131.5369291305542,132.02777528762817
58,63520,153.43282866477966,131.5369291305542,132.02777528762817
59,64779,153.43282866477966,131.5369291305542,132.02777528762817
60,66043,153.43282866477966,131.5369291305542,132.02777528762817
61,67309,153.43282866477966,131.5369291305542,132.02777528762817
62,68606,153.09974122047424,129.65938925743103,129.51444363594055
63,69915,153.09974122047424,129.65938925743103,129.51444363594055
64,70815,153.09974122047424,129.65938925743103,129.51444363594055
65,72092,153.09974122047424,129.65938925743103,129.51444363594055
66,73004,153.09974122047424,129.65938925743103,129.51444363594055
67,74293,153.09974122047424,129.65938925743103,129.51444363594055
68,75581,153.09974122047424,129.65938925743103,129.51444363594055
69,76846,153.09974122047424,129.65938925743103,129.51444363594055
70,77755,153.09974122047424,129.65938925743103,129.51444363594055
