sample,qid,runtime
0,Q1,16.84137535095215
0,Q2,1.9920120239257812
0,Q3,8.299940347671509
0,Q4,4.54732608795166
0,Q5,4.210106611251831
0,Q6,2.1721935272216797
0,Q7,3.8267812728881836
0,Q8,2.1871750354766846
0,Q9,5.974040269851685
0,Q10,3.2618651390075684
0,Q11,9.012176275253296
0,Q12,3.3343429565429688
0,Q13,6.135498046875
0,Q14,1.1947343349456787
0,Q15,4.398545980453491
0,Q16,1.8781123161315918
0,Q17,0.6944043636322021
0,Q18,23.25757622718811
0,Q19,0.3333470821380615
0,Q20,8.110843181610107
0,Q21,4.405285835266113
0,Q22,0.7943723201751709
0,total,116.86205458641052
1,Q1,13.283995628356934
1,Q2,0.4113633632659912
1,Q3,3.2163808345794678
1,Q4,1.302685022354126
1,Q5,2.444960117340088
1,Q6,2.1123859882354736
1,Q7,3.1575300693511963
1,Q8,1.2829415798187256
1,Q9,5.262583494186401
1,Q10,2.2907238006591797
1,Q11,1.6407396793365479
1,Q12,3.3155746459960938
1,Q13,5.77603006362915
1,Q14,1.227632999420166
1,Q15,4.721323251724243
1,Q16,1.7733678817749023
1,Q17,0.28876805305480957
1,Q18,22.46149444580078
1,Q19,0.09098029136657715
1,Q20,7.602523326873779
1,Q21,3.8885767459869385
1,Q22,0.5750620365142822
1,total,88.12762331962585
2,Q1,13.188876390457153
2,Q2,0.39041805267333984
2,Q3,2.9414117336273193
2,Q4,1.195924997329712
2,Q5,2.257065773010254
2,Q6,2.042476177215576
2,Q7,2.976792573928833
2,Q8,1.1699328422546387
2,Q9,4.914281606674194
2,Q10,2.1528172492980957
2,Q11,1.578904628753662
2,Q12,3.213496446609497
2,Q13,5.928025484085083
2,Q14,1.1800692081451416
2,Q15,4.372395038604736
2,Q16,1.7855045795440674
2,Q17,0.28887009620666504
2,Q18,21.188840627670288
2,Q19,0.08444595336914062
2,Q20,7.638301134109497
2,Q21,3.818235158920288
2,Q22,0.5726444721221924
2,total,84.87973022460938
