step,time_since_start,runtime0,runtime1,runtime2
0,440,300.0,,
1,1797,247.36139750480652,251.66433358192444,255.5778934955597
2,3042,186.9365873336792,169.07505631446838,168.851482629776
3,4289,177.0109932422638,157.8538703918457,165.64425444602966
4,5530,172.66753768920898,154.41639304161072,154.78851079940796
5,6809,172.66753768920898,154.41639304161072,154.78851079940796
6,8083,172.66753768920898,163.452641248703,162.94986534118652
7,9340,172.66753768920898,163.00887322425842,162.3431785106659
8,10615,172.66753768920898,162.22562718391418,161.40349054336548
9,11934,172.66753768920898,162.22562718391418,161.40349054336548
10,13247,169.65133094787598,152.94580507278442,154.21371579170227
11,14169,169.65133094787598,152.94580507278442,154.21371579170227
12,15561,169.65133094787598,152.94580507278442,154.21371579170227
13,16509,169.65133094787598,152.94580507278442,154.21371579170227
14,17479,169.65133094787598,152.94580507278442,154.21371579170227
15,18429,169.65133094787598,152.94580507278442,154.21371579170227
16,19365,169.65133094787598,152.94580507278442,154.21371579170227
17,20327,169.65133094787598,152.94580507278442,154.21371579170227
18,21313,169.65133094787598,152.94580507278442,154.21371579170227
19,22294,169.65133094787598,152.94580507278442,154.21371579170227
20,23381,169.65133094787598,152.94580507278442,154.21371579170227
21,24372,169.65133094787598,152.94580507278442,154.21371579170227
22,25308,169.65133094787598,152.94580507278442,154.21371579170227
23,26268,169.65133094787598,152.94580507278442,154.21371579170227
24,27262,169.65133094787598,152.94580507278442,154.21371579170227
25,28276,169.65133094787598,152.94580507278442,154.21371579170227
26,29317,169.65133094787598,152.94580507278442,154.21371579170227
27,30444,169.65133094787598,154.0622477531433,161.4596107006073
28,31566,169.65133094787598,154.0622477531433,161.4596107006073
29,32738,169.65133094787598,154.0622477531433,161.4596107006073
30,33890,169.65133094787598,154.0622477531433,161.4596107006073
31,35055,169.65133094787598,154.0622477531433,161.4596107006073
32,36167,169.65133094787598,157.84236884117126,161.04872727394104
33,37269,169.65133094787598,157.84236884117126,161.04872727394104
34,38433,169.65133094787598,157.84236884117126,161.04872727394104
35,39674,169.65133094787598,166.6001262664795,165.87082052230835
36,40857,169.65133094787598,154.95639061927795,162.19896912574768
37,41911,169.65133094787598,154.95639061927795,162.19896912574768
38,43138,169.65133094787598,154.95639061927795,162.19896912574768
39,44348,169.65133094787598,154.95639061927795,162.19896912574768
40,45453,169.65133094787598,154.95639061927795,162.19896912574768
41,46557,169.65133094787598,154.95639061927795,162.19896912574768
42,47691,169.65133094787598,154.95639061927795,162.19896912574768
43,48862,169.65133094787598,154.95639061927795,162.19896912574768
44,50105,169.65133094787598,154.95639061927795,162.19896912574768
45,51274,169.65133094787598,154.95639061927795,162.19896912574768
46,52519,169.65133094787598,154.95639061927795,162.19896912574768
47,53765,169.65133094787598,154.95639061927795,162.19896912574768
48,55042,169.65133094787598,154.95639061927795,162.19896912574768
49,56224,169.65133094787598,154.95639061927795,162.19896912574768
50,57535,169.65133094787598,154.95639061927795,162.19896912574768
51,58679,169.65133094787598,154.95639061927795,162.19896912574768
52,59926,169.65133094787598,154.95639061927795,162.19896912574768
53,61059,169.65133094787598,154.95639061927795,162.19896912574768
54,62297,169.65133094787598,160.48360347747803,160.55902671813965
55,63527,169.65133094787598,160.48360347747803,160.55902671813965
56,64731,169.65133094787598,160.48360347747803,160.55902671813965
57,65781,169.65133094787598,160.48360347747803,160.55902671813965
58,66925,169.65133094787598,160.48360347747803,160.55902671813965
59,68152,169.65133094787598,160.48360347747803,160.55902671813965
60,69329,169.65133094787598,160.48360347747803,160.55902671813965
61,70658,169.65133094787598,160.48360347747803,160.55902671813965
62,72001,169.65133094787598,160.48360347747803,160.55902671813965
63,73242,169.65133094787598,160.48360347747803,160.55902671813965
64,74503,169.65133094787598,160.48360347747803,160.55902671813965
65,75765,169.65133094787598,162.5247664451599,160.71111464500427
66,77108,169.65133094787598,162.5247664451599,160.71111464500427
67,78360,169.65133094787598,162.5247664451599,160.71111464500427
68,79664,169.65133094787598,162.5247664451599,160.71111464500427
69,80892,169.65133094787598,162.5247664451599,160.71111464500427
70,82063,169.65133094787598,162.5247664451599,160.71111464500427
71,83428,169.65133094787598,162.5247664451599,160.71111464500427
72,84697,169.65133094787598,162.5247664451599,160.71111464500427
73,86073,169.65133094787598,162.5247664451599,160.71111464500427
74,87270,169.65133094787598,162.5247664451599,160.71111464500427
75,88690,169.65133094787598,162.5247664451599,160.71111464500427
76,89987,169.65133094787598,162.5247664451599,160.71111464500427
77,91251,169.65133094787598,162.5247664451599,160.71111464500427
78,92578,169.65133094787598,162.5247664451599,160.71111464500427
79,93955,169.65133094787598,162.5247664451599,160.71111464500427
80,95420,169.65133094787598,162.5247664451599,160.71111464500427
81,96804,169.65133094787598,162.5247664451599,160.71111464500427
82,98255,169.65133094787598,162.5247664451599,160.71111464500427
83,99494,169.65133094787598,162.5247664451599,160.71111464500427
84,100922,169.65133094787598,162.5247664451599,160.71111464500427
85,102327,169.65133094787598,162.5247664451599,160.71111464500427
86,103781,169.65133094787598,162.5247664451599,160.71111464500427
87,105236,169.65133094787598,162.5247664451599,160.71111464500427
88,106592,169.65133094787598,162.5247664451599,160.71111464500427
89,108022,169.65133094787598,162.5247664451599,160.71111464500427
90,-1704543439,166.4656002521515,155.62560725212097,157.53762769699097
