step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,163.219835,1262.075,154.8970730304718,147.8097846508026,148.25663042068481
1,123.068602,3988.832,122.53476548194885,114.48030543327332,114.18976950645447
2,109.62407,5446.546,109.65709900856018,102.996018409729,104.53039646148682
3,100.569879,6933.964,101.65830135345459,93.39327025413513,94.14864420890808
4,97.100516,7798.926,98.27753138542175,91.59897065162659,90.32325720787048
5,89.09769,11362.109,92.47444105148315,83.93231534957886,85.42869210243225
6,84.984569,15389.397,86.54564237594604,81.26435589790344,81.06754350662231
7,81.454748,16697.188,84.07102656364441,76.21389126777649,75.56170344352722
8,73.130419,25506.53,77.98111891746521,68.30666494369507,68.49078941345215
9,70.353973,30085.659,75.45519423484802,66.32532858848572,67.43661665916443
10,68.272589,34844.685,75.45519423484802,64.19376945495605,64.41972041130066
11,65.350764,35472.475,71.52349305152893,60.527273654937744,62.42381954193115
12,63.171919,39291.72,71.52349305152893,60.409358739852905,60.18592047691345
13,58.562454,48017.252,65.15657234191895,55.25520586967468,55.3746383190155
14,55.582604,51746.101,64.6430230140686,52.836254358291626,52.33273983001709
15,52.739923,62776.022,62.081608295440674,51.451985597610474,50.77500867843628
16,50.089968,102870.811,62.081608295440674,46.73046898841858,46.83881235122681
17,47.730917,103429.234,55.51905679702759,46.543620586395264,46.7358820438385
18,47.730917,-1.0,55.51905679702759,,
