sample,qid,runtime
0,Q1,16.856228828430176
0,Q2,1.943979263305664
0,Q3,8.101949453353882
0,Q4,4.473414421081543
0,Q5,4.032233476638794
0,Q6,2.124696731567383
0,Q7,3.5893807411193848
0,Q8,2.1318044662475586
0,Q9,5.916726350784302
0,Q10,3.275834083557129
0,Q11,8.697047472000122
0,Q12,3.2915241718292236
0,Q13,5.961452484130859
0,Q14,1.1008996963500977
0,Q15,4.214915752410889
0,Q16,1.8469054698944092
0,Q17,0.6277945041656494
0,Q18,23.208019256591797
0,Q19,0.33274340629577637
0,Q20,8.207895040512085
0,Q21,4.107000827789307
0,Q22,0.8154525756835938
0,total,114.85789847373962
1,Q1,13.33577823638916
1,Q2,0.41673994064331055
1,Q3,3.2153871059417725
1,Q4,1.3336431980133057
1,Q5,2.4521093368530273
1,Q6,2.1183528900146484
1,Q7,3.1647121906280518
1,Q8,1.290449857711792
1,Q9,5.282352685928345
1,Q10,2.3224105834960938
1,Q11,1.7301671504974365
1,Q12,3.3417487144470215
1,Q13,5.810998916625977
1,Q14,1.2391009330749512
1,Q15,4.572132110595703
1,Q16,1.786912441253662
1,Q17,0.286426305770874
1,Q18,22.230777978897095
1,Q19,0.0920250415802002
1,Q20,7.674076080322266
1,Q21,4.161094427108765
1,Q22,0.5702881813049316
1,total,88.42768430709839
2,Q1,13.309591293334961
2,Q2,0.4062633514404297
2,Q3,3.1624886989593506
2,Q4,1.2915306091308594
2,Q5,2.430375099182129
2,Q6,2.1164472103118896
2,Q7,3.152092695236206
2,Q8,1.2712266445159912
2,Q9,5.247476577758789
2,Q10,2.2920780181884766
2,Q11,1.6426031589508057
2,Q12,3.324152708053589
2,Q13,5.809705018997192
2,Q14,1.2371368408203125
2,Q15,4.563218116760254
2,Q16,1.7736883163452148
2,Q17,0.2874033451080322
2,Q18,22.08725380897522
2,Q19,0.08853292465209961
2,Q20,7.60049843788147
2,Q21,3.8781919479370117
2,Q22,0.5714428424835205
2,total,87.5433976650238
