step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
10,"CREATE INDEX IDX_movie_companies_7 ON MOVIE_COMPANIES (COMPANY_ID,COMPANY_TYPE_ID);,CREATE INDEX IDX_title_1 ON TITLE (PRODUCTION_YEAR);,CREATE INDEX IDX_cast_info_23 ON CAST_INFO (MOVIE_ID,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_cast_info_17 ON CAST_INFO (PERSON_ID,MOVIE_ID,ROLE_ID);","max_worker_processes = 10,random_page_cost = 10000,hash_mem_multiplier = 10,work_mem = 32768,max_parallel_workers_per_gather = 4,effective_io_concurrency = 1000",3718.0,59.59719467163086,57.016791343688965,55.41123366355896
11,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',3718.0,59.645997524261475,59.606334924697876,
12,"CREATE INDEX IDX_movie_companies_7 ON MOVIE_COMPANIES (COMPANY_ID,COMPANY_TYPE_ID);,CREATE INDEX IDX_title_1 ON TITLE (PRODUCTION_YEAR);,CREATE INDEX IDX_cast_info_23 ON CAST_INFO (MOVIE_ID,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_cast_info_17 ON CAST_INFO (PERSON_ID,MOVIE_ID,ROLE_ID);","maintenance_work_mem = 32768,max_worker_processes = 4,enable_tidscan = off,temp_buffers = 100000,effective_io_concurrency = 1000,effective_cache_size = 262144",3919.0,59.59719467163086,59.59719467163086,
13,"CREATE INDEX IDX_movie_companies_7 ON MOVIE_COMPANIES (COMPANY_ID,COMPANY_TYPE_ID);,CREATE INDEX IDX_title_1 ON TITLE (PRODUCTION_YEAR);,CREATE INDEX IDX_cast_info_23 ON CAST_INFO (MOVIE_ID,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_cast_info_17 ON CAST_INFO (PERSON_ID,MOVIE_ID,ROLE_ID);","maintenance_work_mem = 262144,max_worker_processes = 4,seq_page_cost = 10000,effective_io_concurrency = 10,enable_bitmapscan = off,shared_buffers = '1GB'",4019.0,59.59719467163086,59.59719467163086,
14,"CREATE INDEX IDX_name_3 ON NAME (NAME_PCODE_CF);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_cast_info_16 ON CAST_INFO (PERSON_ID,MOVIE_ID,PERSON_ROLE_ID);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","max_worker_processes = 10,enable_hashagg = off,random_page_cost = 10000,shared_buffers = '8GB',temp_buffers = 100,work_mem = 64",4572.0,59.59719467163086,59.59719467163086,
15,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',4653.0,59.645997524261475,59.606334924697876,
16,"CREATE INDEX IDX_name_3 ON NAME (NAME_PCODE_CF);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_cast_info_16 ON CAST_INFO (PERSON_ID,MOVIE_ID,PERSON_ROLE_ID);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","max_parallel_workers = 0,enable_parallel_hash = off,seq_page_cost = 100,temp_buffers = 10000,shared_buffers = '1GB',effective_io_concurrency = 0",4692.0,59.59719467163086,59.59719467163086,
17,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',5581.0,59.645997524261475,59.606334924697876,
18,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',6567.0,59.645997524261475,59.606334924697876,
19,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',7572.0,59.645997524261475,59.606334924697876,
20,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',7931.0,59.645997524261475,59.606334924697876,
21,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',8558.0,59.645997524261475,59.606334924697876,
22,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',9552.0,59.645997524261475,59.606334924697876,
23,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',10462.0,59.645997524261475,59.606334924697876,
24,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',11385.0,59.645997524261475,59.606334924697876,
25,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',12392.0,59.645997524261475,59.606334924697876,
26,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',13307.0,59.645997524261475,59.606334924697876,
27,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',14207.0,59.645997524261475,59.606334924697876,
28,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',15145.0,59.645997524261475,59.606334924697876,
29,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',16067.0,59.645997524261475,59.606334924697876,
30,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',17011.0,59.645997524261475,59.606334924697876,
31,"CREATE INDEX IDX_cast_info_5 ON CAST_INFO (PERSON_ID,MOVIE_ID);,CREATE INDEX IDX_complete_cast_6 ON COMPLETE_CAST (MOVIE_ID,SUBJECT_ID,STATUS_ID);,CREATE INDEX IDX_title_8 ON TITLE (ID,EPISODE_NR);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);","max_parallel_workers = 10,temp_buffers = 100,work_mem = 64,shared_buffers = '8GB',max_worker_processes = 0,effective_cache_size = 65536",17839.0,59.59719467163086,59.59719467163086,
32,"CREATE INDEX IDX_cast_info_5 ON CAST_INFO (PERSON_ID,MOVIE_ID);,CREATE INDEX IDX_complete_cast_6 ON COMPLETE_CAST (MOVIE_ID,SUBJECT_ID,STATUS_ID);,CREATE INDEX IDX_title_8 ON TITLE (ID,EPISODE_NR);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);","work_mem = 2097152,max_parallel_workers = 10,shared_buffers = '8GB',max_parallel_workers_per_gather = 4,effective_cache_size = 262144,hash_mem_multiplier = 1",17888.0,59.59719467163086,59.05338382720947,59.235482692718506
33,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',17938.0,59.645997524261475,59.606334924697876,
34,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',18037.0,59.645997524261475,59.606334924697876,
35,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',18922.0,59.645997524261475,59.606334924697876,
36,"CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_cast_info_30 ON CAST_INFO (PERSON_ID,MOVIE_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_idx_5 ON MOVIE_INFO_IDX (INFO_TYPE_ID,INFO);,CREATE INDEX IDX_person_info_0 ON PERSON_INFO (PERSON_ID);","enable_hashagg = off,effective_io_concurrency = 10,effective_cache_size = 65536,max_parallel_workers = 20,shared_buffers = '32GB',random_page_cost = 1000",19673.0,59.59719467163086,59.59719467163086,
37,"CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_cast_info_30 ON CAST_INFO (PERSON_ID,MOVIE_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_idx_5 ON MOVIE_INFO_IDX (INFO_TYPE_ID,INFO);,CREATE INDEX IDX_person_info_0 ON PERSON_INFO (PERSON_ID);","effective_io_concurrency = 1000,maintenance_work_mem = 262144,max_parallel_workers = 4,force_parallel_mode = on,work_mem = 262144,enable_hashjoin = off",19742.0,59.59719467163086,59.59719467163086,
38,"CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_cast_info_30 ON CAST_INFO (PERSON_ID,MOVIE_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_idx_5 ON MOVIE_INFO_IDX (INFO_TYPE_ID,INFO);,CREATE INDEX IDX_person_info_0 ON PERSON_INFO (PERSON_ID);","random_page_cost = 100000,hash_mem_multiplier = 1000,max_worker_processes = 20,work_mem = 64,seq_page_cost = 1000,shared_buffers = '4GB'",19811.0,59.59719467163086,59.59719467163086,
39,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',19880.0,59.645997524261475,59.606334924697876,
40,"CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_cast_info_30 ON CAST_INFO (PERSON_ID,MOVIE_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_idx_5 ON MOVIE_INFO_IDX (INFO_TYPE_ID,INFO);,CREATE INDEX IDX_person_info_0 ON PERSON_INFO (PERSON_ID);","hash_mem_multiplier = 100,maintenance_work_mem = 2097152,enable_tidscan = off,temp_buffers = 10000,random_page_cost = 100000,effective_io_concurrency = 1000",19948.0,59.59719467163086,59.59719467163086,
41,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',20861.0,59.645997524261475,59.606334924697876,
42,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',21779.0,59.645997524261475,59.606334924697876,
43,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',22695.0,59.645997524261475,59.606334924697876,
44,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',23664.0,59.645997524261475,59.606334924697876,
45,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',24621.0,59.645997524261475,59.606334924697876,
46,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',25596.0,59.645997524261475,59.606334924697876,
47,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',26521.0,59.645997524261475,59.606334924697876,
48,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',27423.0,59.645997524261475,59.606334924697876,
49,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',27535.0,59.645997524261475,59.606334924697876,
50,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',28410.0,59.645997524261475,59.606334924697876,
51,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',29448.0,59.645997524261475,59.606334924697876,
52,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',30466.0,59.645997524261475,59.606334924697876,
53,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',31374.0,59.645997524261475,59.606334924697876,
54,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',32308.0,59.645997524261475,59.606334924697876,
55,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',33302.0,59.645997524261475,59.606334924697876,
56,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',34252.0,59.645997524261475,59.606334924697876,
57,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',35259.0,59.645997524261475,59.606334924697876,
58,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',36171.0,59.645997524261475,59.606334924697876,
59,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);","temp_buffers = 10000,random_page_cost = 1000,hash_mem_multiplier = 100,enable_indexscan = off,shared_buffers = '8GB',work_mem = 1024",36919.0,59.59719467163086,53.02558183670044,52.91422152519226
60,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);","max_parallel_workers = 0,hash_mem_multiplier = 100,shared_buffers = '32GB',temp_buffers = 10000,max_worker_processes = 20,enable_bitmapscan = off",36986.0,59.59719467163086,59.59719467163086,
61,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);","enable_material = off,effective_io_concurrency = 1000,work_mem = 262144,seq_page_cost = 1000,max_parallel_workers_per_gather = 4,max_worker_processes = 20",37120.0,59.59719467163086,59.59719467163086,
62,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',37120.0,59.645997524261475,59.606334924697876,
63,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);,CREATE INDEX IDX_char_name_2 ON CHAR_NAME (ID,NAME);","shared_buffers = '1GB',max_worker_processes = 4,seq_page_cost = 10,enable_tidscan = off,hash_mem_multiplier = 1,max_parallel_workers_per_gather = 0",37256.0,59.59719467163086,59.59719467163086,
64,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);,CREATE INDEX IDX_movie_keyword_2 ON MOVIE_KEYWORD (MOVIE_ID,KEYWORD_ID);,CREATE INDEX IDX_char_name_2 ON CHAR_NAME (ID,NAME);","random_page_cost = 0,enable_material = off,hash_mem_multiplier = 1000,shared_buffers = '1GB',work_mem = 262144,temp_buffers = 100",37585.0,51.13315200805664,44.2728111743927,44.260985136032104
65,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);,CREATE INDEX IDX_movie_keyword_2 ON MOVIE_KEYWORD (MOVIE_ID,KEYWORD_ID);,CREATE INDEX IDX_char_name_2 ON CHAR_NAME (ID,NAME);","work_mem = 1024,effective_io_concurrency = 1000,effective_cache_size = 65536,enable_material = off,enable_mergejoin = off,maintenance_work_mem = 32768",37641.0,51.13315200805664,51.13315200805664,
66,"CREATE INDEX IDX_cast_info_12 ON CAST_INFO (NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_movie_info_0 ON MOVIE_INFO (MOVIE_ID);,CREATE INDEX IDX_movie_keyword_2 ON MOVIE_KEYWORD (MOVIE_ID,KEYWORD_ID);,CREATE INDEX IDX_char_name_2 ON CHAR_NAME (ID,NAME);","enable_hashagg = off,shared_buffers = '4GB',enable_tidscan = off,hash_mem_multiplier = 1000,work_mem = 32768,max_parallel_workers = 10",37696.0,51.13315200805664,51.13315200805664,
67,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',37809.0,59.645997524261475,59.606334924697876,
68,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',38048.0,59.645997524261475,59.606334924697876,
69,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',39050.0,59.645997524261475,59.606334924697876,
70,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',39962.0,59.645997524261475,59.606334924697876,
71,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',40881.0,59.645997524261475,59.606334924697876,
72,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',41895.0,59.645997524261475,59.606334924697876,
73,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',42939.0,59.645997524261475,59.606334924697876,
74,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',43252.0,59.645997524261475,59.606334924697876,
75,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,"shared_buffers = '32GB',shared_preload_libraries='pg_hint_plan'",28800.0,51.13315200805664,51.13315200805664,
