step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
19,"CREATE INDEX IDX_name_2 ON NAME (GENDER);,CREATE INDEX IDX_movie_link_5 ON MOVIE_LINK (LINK_TYPE_ID,LINKED_MOVIE_ID);,CREATE INDEX IDX_cast_info_6 ON CAST_INFO (PERSON_ID,NOTE);,CREATE INDEX IDX_info_type_0 ON INFO_TYPE (ID);","work_mem = 32768,max_parallel_workers = 4,enable_bitmapscan = off,random_page_cost = 0,seq_page_cost = 10000,enable_memoize = off",6563.0,163.2771635055542,163.2771635055542,
20,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',6563.0,600.0,,
21,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',7484.0,600.0,,
22,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',8411.0,600.0,,
23,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',9341.0,600.0,,
24,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',10257.0,600.0,,
25,"CREATE INDEX IDX_cast_info_13 ON CAST_INFO (NOTE,ROLE_ID);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_person_info_6 ON PERSON_INFO (PERSON_ID,NOTE);","shared_buffers = '32GB',max_worker_processes = 0,enable_tidscan = off,enable_nestloop = off,effective_cache_size = 262144,enable_parallel_hash = off",10458.0,163.2771635055542,163.2771635055542,
26,"CREATE INDEX IDX_cast_info_13 ON CAST_INFO (NOTE,ROLE_ID);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_person_info_6 ON PERSON_INFO (PERSON_ID,NOTE);","max_parallel_workers_per_gather = 0,temp_buffers = 1000,maintenance_work_mem = 32768,hash_mem_multiplier = 10,work_mem = 64,enable_tidscan = off",10475.0,163.2771635055542,163.2771635055542,
27,"CREATE INDEX IDX_cast_info_13 ON CAST_INFO (NOTE,ROLE_ID);,CREATE INDEX IDX_cast_info_21 ON CAST_INFO (MOVIE_ID,NOTE,PERSON_ROLE_ID);,CREATE INDEX IDX_person_info_6 ON PERSON_INFO (PERSON_ID,NOTE);","random_page_cost = 10000,seq_page_cost = 10,enable_indexscan = off,work_mem = 2097152,enable_nestloop = off,max_parallel_workers_per_gather = 4",10510.0,67.39409875869751,66.36172032356262,64.46792078018188
28,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',10733.0,600.0,,
29,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',11162.0,600.0,,
30,"CREATE INDEX IDX_cast_info_14 ON CAST_INFO (PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_kind_type_1 ON KIND_TYPE (KIND);,CREATE INDEX IDX_keyword_2 ON KEYWORD (ID,KEYWORD);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","max_worker_processes = 10,shared_buffers = '1GB',hash_mem_multiplier = 100,work_mem = 32768,enable_seqscan = off,maintenance_work_mem = 1024",11841.0,67.39409875869751,67.39409875869751,
31,"CREATE INDEX IDX_cast_info_14 ON CAST_INFO (PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_kind_type_1 ON KIND_TYPE (KIND);,CREATE INDEX IDX_keyword_2 ON KEYWORD (ID,KEYWORD);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","max_parallel_workers = 10,seq_page_cost = 1000,enable_material = off,work_mem = 262144,max_worker_processes = 0,shared_buffers = '8GB'",11916.0,67.39409875869751,67.39409875869751,
32,"CREATE INDEX IDX_cast_info_14 ON CAST_INFO (PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_kind_type_1 ON KIND_TYPE (KIND);,CREATE INDEX IDX_keyword_2 ON KEYWORD (ID,KEYWORD);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","effective_cache_size = 4194304,max_parallel_workers_per_gather = 0,effective_io_concurrency = 10,work_mem = 64,shared_buffers = '8GB',enable_memoize = off",12065.0,67.39409875869751,67.39409875869751,
33,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',12065.0,600.0,,
34,"CREATE INDEX IDX_cast_info_14 ON CAST_INFO (PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_kind_type_1 ON KIND_TYPE (KIND);,CREATE INDEX IDX_keyword_2 ON KEYWORD (ID,KEYWORD);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);","temp_buffers = 1000,max_parallel_workers_per_gather = 20,work_mem = 262144,shared_buffers = '4GB',enable_hashagg = off,random_page_cost = 100",12137.0,67.39409875869751,67.39409875869751,
35,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',13008.0,600.0,,
36,"CREATE INDEX IDX_cast_info_27 ON CAST_INFO (PERSON_ID,MOVIE_ID,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_aka_name_2 ON AKA_NAME (PERSON_ID,NAME);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);,CREATE INDEX IDX_title_5 ON TITLE (ID,PRODUCTION_YEAR);","effective_io_concurrency = 100,max_parallel_workers_per_gather = 10,work_mem = 1024,seq_page_cost = 100,max_worker_processes = 0,maintenance_work_mem = 1024",13416.0,67.39409875869751,67.39409875869751,
37,"CREATE INDEX IDX_cast_info_27 ON CAST_INFO (PERSON_ID,MOVIE_ID,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_aka_name_2 ON AKA_NAME (PERSON_ID,NAME);,CREATE INDEX IDX_complete_cast_1 ON COMPLETE_CAST (SUBJECT_ID);,CREATE INDEX IDX_title_5 ON TITLE (ID,PRODUCTION_YEAR);","maintenance_work_mem = 262144,effective_io_concurrency = 1000,seq_page_cost = 10,max_worker_processes = 0,max_parallel_workers = 0,temp_buffers = 100000",13592.0,67.39409875869751,67.39409875869751,
38,"CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","shared_buffers = '32GB',seq_page_cost = 10000,enable_bitmapscan = off,enable_hashjoin = off,temp_buffers = 100,max_worker_processes = 20",13793.0,67.39409875869751,67.39409875869751,
39,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',13960.0,600.0,,
40,"CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","enable_hashjoin = off,force_parallel_mode = on,temp_buffers = 10000,work_mem = 1024,max_parallel_workers = 10,enable_bitmapscan = off",14023.0,67.39409875869751,67.39409875869751,
41,"CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","enable_seqscan = off,effective_cache_size = 4194304,enable_indexscan = off,seq_page_cost = 10,enable_mergejoin = off,enable_hashagg = off",14132.0,67.39409875869751,67.39409875869751,
42,"CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","temp_buffers = 1000,max_parallel_workers = 20,random_page_cost = 100,max_worker_processes = 20,hash_mem_multiplier = 10,shared_buffers = '32GB'",14186.0,60.486536741256714,52.768991231918335,52.85215902328491
43,"CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","max_worker_processes = 0,seq_page_cost = 1000,maintenance_work_mem = 2097152,effective_cache_size = 262144,effective_io_concurrency = 0,enable_hashagg = off",14240.0,60.486536741256714,60.486536741256714,
44,"CREATE INDEX IDX_movie_info_idx_4 ON MOVIE_INFO_IDX (MOVIE_ID,INFO);,CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","effective_io_concurrency = 10,enable_tidscan = off,enable_nestloop = off,random_page_cost = 1000,max_parallel_workers_per_gather = 0,work_mem = 32768",14306.0,60.486536741256714,60.486536741256714,
45,"CREATE INDEX IDX_movie_info_idx_4 ON MOVIE_INFO_IDX (MOVIE_ID,INFO);,CREATE INDEX IDX_cast_info_28 ON CAST_INFO (PERSON_ID,NOTE,PERSON_ROLE_ID,ROLE_ID);,CREATE INDEX IDX_movie_info_6 ON MOVIE_INFO (MOVIE_ID,NOTE);,CREATE INDEX IDX_movie_info_idx_6 ON MOVIE_INFO_IDX (MOVIE_ID,INFO_TYPE_ID,INFO);","enable_hashagg = off,seq_page_cost = 10,shared_buffers = '32GB',hash_mem_multiplier = 10,max_worker_processes = 0,random_page_cost = 100",14438.0,60.486536741256714,60.486536741256714,
46,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',14924.0,600.0,,
47,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',15856.0,600.0,,
48,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',16783.0,600.0,,
49,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',17042.0,600.0,,
50,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',17757.0,600.0,,
51,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',18673.0,600.0,,
52,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',19619.0,600.0,,
53,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',20546.0,600.0,,
54,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',21515.0,600.0,,
55,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',22482.0,600.0,,
56,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',23481.0,600.0,,
57,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',24446.0,600.0,,
58,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',25429.0,600.0,,
59,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',26203.0,600.0,,
60,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',26372.0,600.0,,
61,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',27274.0,600.0,,
62,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',28215.0,600.0,,
63,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',29163.0,600.0,,
64,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',30105.0,600.0,,
65,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',31024.0,600.0,,
66,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',32033.0,600.0,,
67,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',32939.0,600.0,,
68,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',33920.0,600.0,,
69,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',34826.0,600.0,,
70,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',35797.0,600.0,,
71,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',36169.0,600.0,,
72,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',36719.0,600.0,,
73,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',37703.0,600.0,,
74,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',38633.0,600.0,,
75,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',39555.0,600.0,,
76,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',40491.0,600.0,,
77,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',41393.0,600.0,,
78,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',42309.0,600.0,,
79,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',43328.0,600.0,,
80,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,shared_buffers = '32GB',43328.0,600.0,,
81,CREATE INDEX IDX_aka_title_0 ON AKA_TITLE (MOVIE_ID);,"shared_buffers = '32GB',shared_preload_libraries='pg_hint_plan'",28800.0,60.486536741256714,60.486536741256714,
