step,time_since_start,runtime0,runtime1,runtime2
0,446,198.6446030139923,166.84873414039612,166.53676414489746
1,1444,196.13946795463562,164.77047085762024,164.51259350776672
2,2505,177.55441904067993,147.6552538871765,147.41648507118225
3,3790,177.55441904067993,149.99215602874756,149.95203471183777
4,5081,177.55441904067993,162.50606513023376,164.26324939727783
5,6001,177.55441904067993,154.52110528945923,153.8715624809265
6,6954,177.55441904067993,154.52110528945923,153.8715624809265
7,8271,177.55441904067993,154.52110528945923,153.8715624809265
8,9605,177.55441904067993,154.52110528945923,153.8715624809265
9,10956,177.55441904067993,151.69677305221558,151.1273307800293
10,11860,177.55441904067993,148.00093984603882,148.14322018623352
11,12778,177.55441904067993,148.00093984603882,148.14322018623352
12,13693,177.55441904067993,148.00093984603882,148.14322018623352
13,14635,171.58094573020935,141.79893946647644,142.08217763900757
14,15549,167.7296679019928,136.57928609848022,136.61849284172058
15,16478,167.7296679019928,136.57928609848022,136.61849284172058
16,17411,167.7296679019928,136.57928609848022,136.61849284172058
17,18481,167.7296679019928,136.57928609848022,136.61849284172058
18,19434,167.7296679019928,136.57928609848022,136.61849284172058
19,20383,167.7296679019928,136.57928609848022,136.61849284172058
20,21347,167.7296679019928,136.57928609848022,136.61849284172058
21,22345,166.91639161109924,137.44268131256104,136.83417463302612
22,23305,166.91639161109924,146.09813451766968,150.50380730628967
23,24303,160.55791640281677,130.11755347251892,129.75536227226257
24,25315,160.55791640281677,130.11755347251892,129.75536227226257
25,26279,160.55791640281677,130.11755347251892,129.75536227226257
26,27264,155.78092408180237,126.25920033454895,126.59046030044556
27,28283,155.78092408180237,126.25920033454895,126.59046030044556
28,29282,155.78092408180237,126.25920033454895,126.59046030044556
29,30327,155.78092408180237,126.25920033454895,126.59046030044556
30,31308,155.78092408180237,126.25920033454895,126.59046030044556
31,32377,155.78092408180237,137.5645592212677,136.61205554008484
32,33419,155.78092408180237,137.5645592212677,136.61205554008484
33,34532,155.78092408180237,137.5645592212677,136.61205554008484
34,36197,155.78092408180237,137.5645592212677,136.61205554008484
35,37274,155.78092408180237,137.5645592212677,136.61205554008484
36,38419,154.3170735836029,133.01712679862976,135.76292181015015
37,39510,154.3170735836029,133.01712679862976,135.76292181015015
38,40585,154.3170735836029,133.01712679862976,135.76292181015015
39,41679,136.98240184783936,124.47123670578003,125.67462134361267
40,42804,136.98240184783936,124.47123670578003,125.67462134361267
41,43973,134.91111850738525,123.07564234733582,122.86890530586243
42,45088,134.46583199501038,121.60256767272949,122.38009238243103
43,46175,134.46583199501038,121.60256767272949,122.38009238243103
44,47265,134.46583199501038,121.60256767272949,122.38009238243103
45,48390,134.46583199501038,121.34225130081177,121.60888600349426
46,49498,134.46583199501038,121.34225130081177,121.60888600349426
47,50642,134.46583199501038,121.34225130081177,121.60888600349426
48,51796,134.46583199501038,121.34225130081177,121.60888600349426
49,52948,134.46583199501038,121.34225130081177,121.60888600349426
50,54116,134.46583199501038,121.34225130081177,121.60888600349426
51,55304,134.46583199501038,121.34225130081177,121.60888600349426
52,56465,134.46583199501038,125.35887408256531,131.346741437912
53,57696,134.46583199501038,125.35887408256531,131.346741437912
54,58870,134.46583199501038,125.35887408256531,131.346741437912
55,60040,134.46583199501038,125.35887408256531,131.346741437912
56,61244,134.46583199501038,125.35887408256531,131.346741437912
57,62422,134.46583199501038,125.35887408256531,131.346741437912
58,63649,134.46583199501038,125.35887408256531,131.346741437912
59,64883,134.46583199501038,125.35887408256531,131.346741437912
60,66065,134.46583199501038,125.35887408256531,131.346741437912
61,67313,134.46583199501038,125.35887408256531,131.346741437912
62,68521,134.46583199501038,125.35887408256531,131.346741437912
63,69703,134.46583199501038,125.35887408256531,131.346741437912
64,70976,134.46583199501038,125.35887408256531,131.346741437912
65,72221,134.46583199501038,125.35887408256531,131.346741437912
66,73473,134.46583199501038,129.88826704025269,132.69736433029175
67,74717,134.46583199501038,129.88826704025269,132.69736433029175
68,75978,134.46583199501038,129.88826704025269,132.69736433029175
69,77211,134.46583199501038,129.88826704025269,132.69736433029175
70,78421,134.46583199501038,129.88826704025269,132.69736433029175
71,79686,134.46583199501038,124.79411554336548,124.7857985496521
72,80977,134.46583199501038,124.79411554336548,124.7857985496521
73,82299,134.46583199501038,124.79411554336548,124.7857985496521
74,83551,134.46583199501038,124.79411554336548,124.7857985496521
75,84836,134.46583199501038,124.79411554336548,124.7857985496521
76,86159,134.46583199501038,124.79411554336548,124.7857985496521
77,87510,134.46583199501038,124.79411554336548,124.7857985496521
78,88788,134.46583199501038,126.93618822097778,126.42811346054077
79,90080,134.46583199501038,126.93618822097778,126.42811346054077
80,91401,134.46583199501038,126.93618822097778,126.42811346054077
81,92723,134.46583199501038,126.93618822097778,126.42811346054077
82,94004,134.46583199501038,124.79411554336548,124.7857985496521
83,95374,134.46583199501038,124.79411554336548,124.7857985496521
84,96650,134.46583199501038,124.79411554336548,124.7857985496521
85,97985,134.46583199501038,124.79411554336548,124.7857985496521
86,99298,134.46583199501038,124.79411554336548,124.7857985496521
87,100614,134.46583199501038,124.79411554336548,124.7857985496521
88,101972,134.46583199501038,124.79411554336548,124.7857985496521
89,103262,134.46583199501038,124.79411554336548,124.7857985496521
90,104568,134.46583199501038,124.79411554336548,124.7857985496521
91,105885,134.46583199501038,124.79411554336548,124.7857985496521
92,107238,134.46583199501038,124.79411554336548,124.7857985496521
93,108592,134.46583199501038,124.79411554336548,124.7857985496521
94,-1703665877,134.46583199501038,134.46583199501038,
