sample,qid,runtime
0,Q1,16.610830783843994
0,Q2,1.8247878551483154
0,Q3,8.082751989364624
0,Q4,4.4446752071380615
0,Q5,4.080440044403076
0,Q6,2.167048692703247
0,Q7,3.7139549255371094
0,Q8,2.1637580394744873
0,Q9,5.912339448928833
0,Q10,3.359226703643799
0,Q11,8.590455532073975
0,Q12,3.285233736038208
0,Q13,5.925757884979248
0,Q14,1.1517813205718994
0,Q15,4.306932210922241
0,Q16,1.8304004669189453
0,Q17,0.6274352073669434
0,Q18,12.25192141532898
0,Q19,0.3175210952758789
0,Q20,5.9427196979522705
0,Q21,3.777099847793579
0,Q22,0.7778582572937012
0,total,101.14493036270142
1,Q1,13.164721250534058
1,Q2,0.3430156707763672
1,Q3,2.9241738319396973
1,Q4,1.1497297286987305
1,Q5,2.125349521636963
1,Q6,2.025799036026001
1,Q7,2.7414073944091797
1,Q8,1.147463321685791
1,Q9,5.017277240753174
1,Q10,2.1804349422454834
1,Q11,1.4316504001617432
1,Q12,3.187849998474121
1,Q13,5.737228155136108
1,Q14,1.1168467998504639
1,Q15,4.293606519699097
1,Q16,1.7541797161102295
1,Q17,0.23277902603149414
1,Q18,12.119641065597534
1,Q19,0.07738900184631348
1,Q20,5.350920915603638
1,Q21,3.535240411758423
1,Q22,0.5597922801971436
1,total,72.21649622917175
2,Q1,13.166435956954956
2,Q2,0.3303413391113281
2,Q3,2.8945047855377197
2,Q4,1.1025500297546387
2,Q5,2.1080589294433594
2,Q6,2.0243606567382812
2,Q7,2.71736478805542
2,Q8,1.0985069274902344
2,Q9,4.837268352508545
2,Q10,2.1605656147003174
2,Q11,1.6790928840637207
2,Q12,3.1912944316864014
2,Q13,5.862856149673462
2,Q14,1.1717743873596191
2,Q15,4.242433309555054
2,Q16,1.7762091159820557
2,Q17,0.2911531925201416
2,Q18,12.221365690231323
2,Q19,0.08447575569152832
2,Q20,6.685924768447876
2,Q21,3.6039650440216064
2,Q22,0.5686578750610352
2,total,73.81915998458862
