step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,210.713325,5877.147,212.86078572273254,212.5787661075592,218.8222632408142
1,203.410249,6592.711,218.8222632408142,218.8222632408142,
2,199.585205,8011.062,203.8559799194336,214.3180046081543,210.2880973815918
3,187.798078,13845.117,214.3180046081543,214.3180046081543,
4,185.267073,14510.804,214.3180046081543,214.3180046081543,
5,181.508999,15161.851,214.3180046081543,214.3180046081543,
6,176.090885,21714.553,214.3180046081543,214.3180046081543,
7,172.297017,23665.195,214.3180046081543,214.3180046081543,
8,161.477578,31049.466,214.3180046081543,214.3180046081543,
9,157.63168,32269.442,214.3180046081543,214.3180046081543,
10,155.194163,48261.42,214.3180046081543,214.3180046081543,
11,152.005213,57949.25,214.3180046081543,214.3180046081543,
12,149.783845,62450.616,214.3180046081543,214.3180046081543,
13,147.558756,72703.215,214.3180046081543,214.3180046081543,
14,143.641555,84437.492,214.3180046081543,214.3180046081543,
15,141.373459,108606.411,195.1129515171051,191.7368199825287,194.1346950531006
16,141.373459,-1.0,195.1129515171051,,
