step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,103.796174,5475.717,132.67627549171448,125.02596712112427,124.9462742805481
1,98.423836,10385.747,132.28263759613037,116.68845891952515,117.28032755851746
2,95.5688,11186.187,100.8539388179779,88.50572490692139,92.25329542160034
3,89.969484,15306.004,90.1126172542572,81.60356616973877,81.93793892860413
4,87.276814,15857.614,86.90596604347229,80.50009036064148,81.2054340839386
5,84.412353,21795.165,86.90596604347229,77.85285210609436,79.34969854354858
6,82.316203,22863.594,86.64191317558289,77.08978247642517,77.39847135543823
7,79.486362,28266.093,83.93421816825867,75.0729079246521,75.10708427429199
8,77.284531,29376.276,81.2561206817627,70.73500275611877,70.30141067504883
9,72.984648,45753.403,77.02819991111755,67.85389494895935,68.67476153373718
10,70.691375,80168.55,77.02819991111755,66.90303874015808,66.05404138565063
11,68.03389,83882.928,73.15474653244019,62.9393310546875,62.548211097717285
12,63.046079,84282.68,70.76554799079895,58.385517835617065,58.1110417842865
13,60.671456,91712.391,65.97006678581238,56.96433973312378,56.55953073501587
14,58.916257,98209.347,64.57407975196838,56.87732410430908,56.4491548538208
15,58.916257,-1.0,64.57407975196838,,
