step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,81.290658,6313.439,81.97451829910278,75.0850841999054,74.87391519546509
1,77.321489,6967.969,82.44652080535889,72.6240885257721,72.63243317604065
2,76.929702,7573.092,81.46415042877197,72.08337163925171,71.99912714958191
3,76.575953,8079.913,80.84781503677368,72.20012879371643,72.31555008888245
4,76.178453,15090.38,80.3033812046051,71.77057242393494,71.65068483352661
5,74.66358,16243.037,79.65641236305237,70.01205492019653,69.9382951259613
6,73.835315,41340.633,78.97301602363586,69.47559762001038,69.41673874855042
7,73.675749,42657.744,78.12916994094849,68.60131120681763,68.99848413467407
8,73.519217,52360.359,76.67637133598328,69.19759511947632,69.43056535720825
9,73.0469,66051.55,77.5328106880188,68.72357654571533,68.51754760742188
