step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,192.760705,463.134,600.0,,
1,157.003089,939.96,158.5593776702881,159.2487051486969,159.0946705341339
2,152.223355,1382.586,159.2487051486969,159.2487051486969,
3,150.173237,2155.005,159.2487051486969,159.2487051486969,
4,130.539868,2548.155,159.2487051486969,159.2487051486969,
5,129.837896,2815.665,147.32793951034546,141.84860062599182,141.51100659370422
6,123.086488,3075.428,147.32793951034546,147.32793951034546,
7,122.345138,4052.903,147.32793951034546,147.32793951034546,
8,120.549241,4304.177,131.44569277763367,125.67638826370239,124.48212003707886
9,115.361841,5894.145,128.22643041610718,125.03986620903015,124.49923992156982
10,115.105052,7685.612,128.22643041610718,126.27358317375183,126.24022603034973
11,111.623757,8803.873,128.22643041610718,128.22643041610718,
12,109.649814,9259.641,128.22643041610718,126.19383072853088,127.5397584438324
13,109.250229,9713.793,128.22643041610718,128.22643041610718,
14,107.870929,10721.079,128.22643041610718,128.22643041610718,
15,103.476528,11273.727,128.22643041610718,128.22643041610718,
16,103.083832,20275.713,128.22643041610718,121.19130492210388,121.09542560577393
17,101.241007,22943.148,128.22643041610718,128.22643041610718,
18,100.996143,23152.669,128.22643041610718,128.22643041610718,
19,96.388804,24510.168,128.22643041610718,128.22643041610718,
20,96.388804,-1.0,128.22643041610718,,
