step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,205.690386,8725.324,195.0799584388733,195.0426983833313,196.77671146392822
1,199.470677,9433.351,189.2835500240326,191.96954727172852,192.2702498435974
2,196.403836,10131.122,192.2702498435974,192.2702498435974,
3,189.91076,20232.673,192.2702498435974,192.2702498435974,
4,184.8136,20882.512,192.2702498435974,192.2702498435974,
5,181.515203,21533.174,192.2702498435974,192.2702498435974,
6,179.475813,22178.635,192.2702498435974,192.2702498435974,
7,176.588803,24918.681,192.2702498435974,192.2702498435974,
8,172.10078,25567.876,192.2702498435974,192.2702498435974,
9,164.709935,35706.147,192.2702498435974,192.2702498435974,
10,161.957213,36332.435,192.2702498435974,192.2702498435974,
11,157.663831,38180.801,188.90531396865845,187.73923254013062,188.8628122806549
12,153.051762,39502.81,184.87535214424133,184.47046327590942,187.42714619636536
13,150.748988,54009.991,186.08495569229126,184.27870965003967,181.48893761634827
14,147.918514,66673.523,179.2262089252472,178.7600712776184,178.77773714065552
15,145.530014,69112.533,179.2262089252472,179.2262089252472,
16,141.91106,82694.82,179.2262089252472,179.2262089252472,
17,141.439099,94667.652,179.2262089252472,179.2262089252472,
18,141.439099,-1.0,179.2262089252472,,
