step,time_since_start,runtime0,runtime1,runtime2
0,116,65.33195161819458,47.66179966926575,47.67841029167175
1,1097,31.002075910568237,21.69865584373474,21.788640022277832
2,2054,31.002075910568237,19.898791790008545,19.830326080322266
3,3025,31.002075910568237,19.898791790008545,19.830326080322266
4,4013,31.002075910568237,19.898791790008545,19.830326080322266
5,4940,31.002075910568237,19.881704092025757,19.84407949447632
6,5873,31.002075910568237,19.881704092025757,19.84407949447632
7,6812,31.002075910568237,19.881704092025757,19.84407949447632
8,7815,31.002075910568237,19.881704092025757,19.84407949447632
9,8802,31.002075910568237,19.881704092025757,19.84407949447632
10,9723,31.002075910568237,19.881704092025757,19.84407949447632
11,10628,31.002075910568237,19.881704092025757,19.84407949447632
12,11534,31.002075910568237,19.881704092025757,19.84407949447632
13,12441,31.002075910568237,19.881704092025757,19.84407949447632
14,13355,31.002075910568237,19.862202167510986,19.817811489105225
15,14316,31.002075910568237,19.862202167510986,19.817811489105225
16,15262,31.002075910568237,19.862202167510986,19.817811489105225
17,16218,31.002075910568237,19.862202167510986,19.817811489105225
18,17186,31.002075910568237,19.862202167510986,19.817811489105225
19,18215,31.002075910568237,19.862202167510986,19.817811489105225
20,19205,31.002075910568237,21.123443365097046,21.269750356674194
21,20203,31.002075910568237,21.123443365097046,21.269750356674194
22,21247,31.002075910568237,21.123443365097046,21.269750356674194
23,22194,31.002075910568237,21.123443365097046,21.269750356674194
24,23255,31.002075910568237,21.123443365097046,21.269750356674194
25,24343,31.002075910568237,21.123443365097046,21.269750356674194
26,25246,31.002075910568237,21.123443365097046,21.269750356674194
27,26196,31.002075910568237,21.123443365097046,21.269750356674194
28,27104,31.002075910568237,21.123443365097046,21.269750356674194
29,28021,31.002075910568237,21.123443365097046,21.269750356674194
30,28957,31.002075910568237,21.123443365097046,21.269750356674194
31,29890,31.002075910568237,21.123443365097046,21.269750356674194
32,30805,31.002075910568237,21.123443365097046,21.269750356674194
33,31769,31.002075910568237,21.123443365097046,21.269750356674194
34,32719,31.002075910568237,21.123443365097046,21.269750356674194
35,33683,31.002075910568237,21.123443365097046,21.269750356674194
36,34687,31.002075910568237,21.123443365097046,21.269750356674194
37,35661,31.002075910568237,21.123443365097046,21.269750356674194
38,36714,31.002075910568237,21.123443365097046,21.269750356674194
39,37746,31.002075910568237,21.123443365097046,21.269750356674194
40,38830,31.002075910568237,21.123443365097046,21.269750356674194
41,39933,31.002075910568237,21.123443365097046,21.269750356674194
42,41021,31.002075910568237,21.123443365097046,21.269750356674194
43,42088,31.002075910568237,21.123443365097046,21.269750356674194
44,43125,31.002075910568237,21.123443365097046,21.269750356674194
45,-1703921610,31.002075910568237,18.65157961845398,18.70079731941223
