step,orig_cost,time_since_start,runtime0,runtime1,runtime2
0,159.432991,1188.794,155.85303831100464,145.21430468559265,144.35559034347534
1,135.633435,2409.437,136.25857210159302,129.35534763336182,130.65161776542664
2,101.376381,3851.45,107.46486735343933,93.84913039207458,95.47846508026123
3,96.094842,5286.953,99.23524284362793,93.21342301368713,92.64695048332214
4,92.501071,6705.14,98.02026462554932,87.58286738395691,86.55342268943787
5,88.376545,8312.692,92.29055690765381,86.84655332565308,86.58683276176453
6,85.245711,13692.42,86.71987581253052,77.19844889640808,76.61312627792358
7,80.563987,15064.55,82.8990375995636,75.78324556350708,79.38308668136597
8,76.239495,20587.172,81.12983345985413,71.12800240516663,71.00239682197571
9,74.040389,23275.706,75.59502005577087,69.79083585739136,69.24584484100342
10,71.588613,25446.701,75.59502005577087,65.04954791069031,68.52498650550842
11,65.968929,26773.855,73.77095746994019,63.11656141281128,63.2597017288208
12,63.21899,32322.792,70.70949721336365,59.268280029296875,59.5420880317688
13,60.964139,35149.719,65.90505623817444,56.30230402946472,55.50828433036804
14,58.226314,39702.789,65.90505623817444,54.998968839645386,54.87415647506714
15,56.211207,52352.04,61.893028020858765,52.6557502746582,52.63846302032471
16,53.480616,61142.576,56.701507329940796,50.71622943878174,51.375545024871826
17,50.597967,102451.529,56.701507329940796,49.00374674797058,47.71381330490112
18,50.597967,-1.0,56.701507329940796,,
