step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
18,"CREATE INDEX IDX_store_sales_1087 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_STORE_SK,SS_PROMO_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_store_returns_6 ON STORE_RETURNS (SR_RETURNED_DATE_SK,SR_ITEM_SK,SR_TICKET_NUMBER);","force_parallel_mode = on,seq_page_cost = 100,temp_buffers = 100000,enable_memoize = off,random_page_cost = 1000,shared_buffers = '1GB'",1730.0,270.776615858078,270.776615858078,
19,"CREATE INDEX IDX_store_sales_1087 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_STORE_SK,SS_PROMO_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_store_returns_6 ON STORE_RETURNS (SR_RETURNED_DATE_SK,SR_ITEM_SK,SR_TICKET_NUMBER);","random_page_cost = 100000,maintenance_work_mem = 2097152,seq_page_cost = 10000,effective_io_concurrency = 1000,max_parallel_workers = 10,temp_buffers = 100000",1801.0,270.776615858078,270.776615858078,
20,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',1872.0,270.776615858078,270.776615858078,
21,"CREATE INDEX IDX_store_sales_1087 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_STORE_SK,SS_PROMO_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_store_returns_6 ON STORE_RETURNS (SR_RETURNED_DATE_SK,SR_ITEM_SK,SR_TICKET_NUMBER);","max_worker_processes = 20,shared_buffers = '4GB',enable_mergejoin = off,enable_hashjoin = off,temp_buffers = 100,seq_page_cost = 100",1943.0,270.776615858078,270.776615858078,
22,"CREATE INDEX IDX_store_sales_1262 ON STORE_SALES (SS_ITEM_SK,SS_TICKET_NUMBER,SS_STORE_SK,SS_PROMO_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_store_sales_1087 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_STORE_SK,SS_PROMO_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_store_returns_6 ON STORE_RETURNS (SR_RETURNED_DATE_SK,SR_ITEM_SK,SR_TICKET_NUMBER);,CREATE INDEX IDX_store_sales_1293 ON STORE_SALES (SS_ITEM_SK,SS_LIST_PRICE,SS_HDEMO_SK,SS_PROMO_SK,SS_WHOLESALE_COST);","hash_mem_multiplier = 10,enable_indexscan = off,max_worker_processes = 0,enable_seqscan = off,work_mem = 2097152,effective_io_concurrency = 100",2517.0,270.776615858078,270.776615858078,
23,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',2800.0,270.776615858078,270.776615858078,
24,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',3780.0,270.776615858078,270.776615858078,
25,"CREATE INDEX IDX_item_9 ON ITEM (I_CATEGORY,I_MANAGER_ID);,CREATE INDEX IDX_store_sales_269 ON STORE_SALES (SS_SALES_PRICE,SS_HDEMO_SK,SS_STORE_SK);,CREATE INDEX IDX_store_sales_2911 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","work_mem = 32768,hash_mem_multiplier = 1000,temp_buffers = 100,random_page_cost = 10000,enable_hashjoin = off,shared_buffers = '1GB'",3904.0,270.776615858078,270.776615858078,
26,"CREATE INDEX IDX_item_9 ON ITEM (I_CATEGORY,I_MANAGER_ID);,CREATE INDEX IDX_store_sales_269 ON STORE_SALES (SS_SALES_PRICE,SS_HDEMO_SK,SS_STORE_SK);,CREATE INDEX IDX_store_sales_2911 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","work_mem = 2097152,shared_buffers = '8GB',maintenance_work_mem = 32768,enable_hashjoin = off,enable_seqscan = off,hash_mem_multiplier = 100",4000.0,270.776615858078,270.776615858078,
27,"CREATE INDEX IDX_item_9 ON ITEM (I_CATEGORY,I_MANAGER_ID);,CREATE INDEX IDX_store_sales_269 ON STORE_SALES (SS_SALES_PRICE,SS_HDEMO_SK,SS_STORE_SK);,CREATE INDEX IDX_store_sales_2911 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","maintenance_work_mem = 262144,hash_mem_multiplier = 10,effective_cache_size = 4194304,max_parallel_workers = 10,effective_io_concurrency = 1000,work_mem = 64",4095.0,270.776615858078,270.776615858078,
28,"CREATE INDEX IDX_item_9 ON ITEM (I_CATEGORY,I_MANAGER_ID);,CREATE INDEX IDX_store_sales_269 ON STORE_SALES (SS_SALES_PRICE,SS_HDEMO_SK,SS_STORE_SK);,CREATE INDEX IDX_store_sales_2911 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","shared_buffers = '32GB',effective_io_concurrency = 1000,max_parallel_workers = 20,hash_mem_multiplier = 1000,work_mem = 2097152,enable_bitmapscan = off",4290.0,270.776615858078,270.776615858078,
29,"CREATE INDEX IDX_store_sales_717 ON STORE_SALES (SS_TICKET_NUMBER,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_item_9 ON ITEM (I_CATEGORY,I_MANAGER_ID);,CREATE INDEX IDX_store_sales_269 ON STORE_SALES (SS_SALES_PRICE,SS_HDEMO_SK,SS_STORE_SK);,CREATE INDEX IDX_store_sales_2911 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","enable_tidscan = off,maintenance_work_mem = 262144,enable_memoize = off,enable_hashagg = off,max_parallel_workers = 20,enable_indexscan = off",4402.0,270.776615858078,270.776615858078,
30,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',4681.0,270.776615858078,270.776615858078,
31,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',4775.0,270.776615858078,270.776615858078,
32,"CREATE INDEX IDX_web_sales_28 ON WEB_SALES (WS_SOLD_DATE_SK,WS_ITEM_SK,WS_BILL_CUSTOMER_SK);,CREATE INDEX IDX_web_sales_64 ON WEB_SALES (WS_SOLD_DATE_SK,WS_ITEM_SK,WS_BILL_CUSTOMER_SK,WS_LIST_PRICE);,CREATE INDEX IDX_store_sales_652 ON STORE_SALES (SS_CUSTOMER_SK,SS_CDEMO_SK,SS_ADDR_SK,SS_PROMO_SK);,CREATE INDEX IDX_store_sales_928 ON STORE_SALES (SS_SOLD_DATE_SK,SS_CUSTOMER_SK,SS_TICKET_NUMBER,SS_CDEMO_SK,SS_STORE_SK);","hash_mem_multiplier = 100,max_parallel_workers_per_gather = 10,random_page_cost = 1000,enable_hashagg = off,seq_page_cost = 10,enable_memoize = off",5534.0,270.776615858078,270.776615858078,
33,"CREATE INDEX IDX_web_sales_28 ON WEB_SALES (WS_SOLD_DATE_SK,WS_ITEM_SK,WS_BILL_CUSTOMER_SK);,CREATE INDEX IDX_web_sales_64 ON WEB_SALES (WS_SOLD_DATE_SK,WS_ITEM_SK,WS_BILL_CUSTOMER_SK,WS_LIST_PRICE);,CREATE INDEX IDX_store_sales_652 ON STORE_SALES (SS_CUSTOMER_SK,SS_CDEMO_SK,SS_ADDR_SK,SS_PROMO_SK);,CREATE INDEX IDX_store_sales_928 ON STORE_SALES (SS_SOLD_DATE_SK,SS_CUSTOMER_SK,SS_TICKET_NUMBER,SS_CDEMO_SK,SS_STORE_SK);","effective_io_concurrency = 100,random_page_cost = 1000,max_parallel_workers_per_gather = 10,max_parallel_workers = 10,work_mem = 32768,seq_page_cost = 1000",5573.0,270.776615858078,270.776615858078,
34,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',5613.0,270.776615858078,270.776615858078,
35,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',6129.0,270.776615858078,270.776615858078,
36,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',6515.0,270.776615858078,270.776615858078,
37,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',7151.0,270.776615858078,270.776615858078,
38,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',7419.0,270.776615858078,270.776615858078,
39,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',8362.0,270.776615858078,270.776615858078,
40,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',8364.0,270.776615858078,270.776615858078,
41,"CREATE INDEX IDX_store_sales_413 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK);,CREATE INDEX IDX_date_dim_3 ON DATE_DIM (D_DATE_SK,D_DATE);,CREATE INDEX IDX_store_sales_1950 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","enable_hashjoin = off,hash_mem_multiplier = 100,seq_page_cost = 1000,maintenance_work_mem = 262144,effective_cache_size = 65536,enable_mergejoin = off",8713.0,270.776615858078,270.776615858078,
42,"CREATE INDEX IDX_store_sales_413 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK);,CREATE INDEX IDX_date_dim_3 ON DATE_DIM (D_DATE_SK,D_DATE);,CREATE INDEX IDX_store_sales_1950 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","effective_io_concurrency = 1000,random_page_cost = 100000,seq_page_cost = 1000,max_worker_processes = 10,enable_indexscan = off,effective_cache_size = 262144",9517.0,270.776615858078,270.776615858078,
43,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',9517.0,270.776615858078,270.776615858078,
44,"CREATE INDEX IDX_store_sales_413 ON STORE_SALES (SS_SOLD_DATE_SK,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK);,CREATE INDEX IDX_store_sales_4 ON STORE_SALES (SS_LIST_PRICE);,CREATE INDEX IDX_date_dim_3 ON DATE_DIM (D_DATE_SK,D_DATE);,CREATE INDEX IDX_store_sales_1950 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_HDEMO_SK,SS_STORE_SK,SS_WHOLESALE_COST);","work_mem = 64,random_page_cost = 1000,hash_mem_multiplier = 100,effective_io_concurrency = 100,temp_buffers = 100,max_parallel_workers = 4",10624.0,270.776615858078,270.776615858078,
45,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',10624.0,270.776615858078,270.776615858078,
46,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',11540.0,270.776615858078,270.776615858078,
47,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',11860.0,270.776615858078,270.776615858078,
48,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',12440.0,270.776615858078,270.776615858078,
49,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',12709.0,270.776615858078,270.776615858078,
50,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',13344.0,270.776615858078,270.776615858078,
51,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',13539.0,270.776615858078,270.776615858078,
52,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',14394.0,270.776615858078,270.776615858078,
53,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',15346.0,270.776615858078,270.776615858078,
54,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',16339.0,270.776615858078,270.776615858078,
55,"CREATE INDEX IDX_store_sales_341 ON STORE_SALES (SS_SOLD_DATE_SK,SS_ITEM_SK,SS_STORE_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_date_dim_2 ON DATE_DIM (D_YEAR);,CREATE INDEX IDX_store_sales_88 ON STORE_SALES (SS_SOLD_DATE_SK,SS_CUSTOMER_SK,SS_TICKET_NUMBER);","enable_material = off,seq_page_cost = 10,enable_hashjoin = off,work_mem = 64,enable_nestloop = off,effective_cache_size = 65536",16559.0,270.776615858078,270.776615858078,
56,"CREATE INDEX IDX_store_sales_341 ON STORE_SALES (SS_SOLD_DATE_SK,SS_ITEM_SK,SS_STORE_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_date_dim_2 ON DATE_DIM (D_YEAR);,CREATE INDEX IDX_store_sales_88 ON STORE_SALES (SS_SOLD_DATE_SK,SS_CUSTOMER_SK,SS_TICKET_NUMBER);","random_page_cost = 100,effective_io_concurrency = 1000,max_worker_processes = 0,work_mem = 2097152,hash_mem_multiplier = 1,enable_nestloop = off",16747.0,270.776615858078,270.776615858078,
57,"CREATE INDEX IDX_promotion_14 ON PROMOTION (P_PROMO_SK,P_CHANNEL_EMAIL,P_CHANNEL_TV,P_CHANNEL_RADIO);",shared_buffers = '32GB',17318.0,270.776615858078,270.776615858078,
58,"CREATE INDEX IDX_store_sales_3610 ON STORE_SALES (SS_SOLD_DATE_SK,SS_TICKET_NUMBER,SS_LIST_PRICE,SS_CDEMO_SK,SS_HDEMO_SK,SS_ADDR_SK,SS_STORE_SK,SS_PROMO_SK);,CREATE INDEX IDX_store_sales_341 ON STORE_SALES (SS_SOLD_DATE_SK,SS_ITEM_SK,SS_STORE_SK,SS_WHOLESALE_COST);,CREATE INDEX IDX_date_dim_2 ON DATE_DIM (D_YEAR);,CREATE INDEX IDX_store_sales_88 ON STORE_SALES (SS_SOLD_DATE_SK,SS_CUSTOMER_SK,SS_TICKET_NUMBER);","effective_cache_size = 4194304,random_page_cost = 1000,seq_page_cost = 1000,maintenance_work_mem = 32768,max_parallel_workers = 4,enable_indexscan = off",17535.0,270.776615858078,270.776615858078,
